ocid,id,awards/0/id
ocds-lcuori-XRbOkr-CS-CSJ-2018-0093-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0093-1/3,XRbOkr-CS-CSJ-2018-0093-1
ocds-lcuori-orvwnL-CM-086-INP-2018-1,ocds-lcuori-orvwnL-CM-086-INP-2018-1/3,orvwnL-CM-086-INP-2018-1
ocds-lcuori-PLe00r-CM-CONEANFO-PROELEM-02-2018-1,ocds-lcuori-PLe00r-CM-CONEANFO-PROELEM-02-2018-1/4,PLe00r-CM-CONEANFO-PROELEM-02-2018-1
ocds-lcuori-mGE7er-CM-003-UNICEF-DINAF-2018-1,ocds-lcuori-mGE7er-CM-003-UNICEF-DINAF-2018-1/4,mGE7er-CM-003-UNICEF-DINAF-2018-1
ocds-lcuori-mGE7er-CM-004-UNICEF-DINAF-2018-1,ocds-lcuori-mGE7er-CM-004-UNICEF-DINAF-2018-1/4,mGE7er-CM-004-UNICEF-DINAF-2018-1
ocds-lcuori-1RaB9r-CM-005-UNAH-CUROC-2018-1,ocds-lcuori-1RaB9r-CM-005-UNAH-CUROC-2018-1/4,1RaB9r-CM-005-UNAH-CUROC-2018-1
ocds-lcuori-mGE7er-CM-005-UNICEF-DINAF-2018-1,ocds-lcuori-mGE7er-CM-005-UNICEF-DINAF-2018-1/3,mGE7er-CM-005-UNICEF-DINAF-2018-1
ocds-lcuori-jRDA5r-Solicitud No 231-1,ocds-lcuori-jRDA5r-Solicitud No 231-1/3,jRDA5r-Solicitud No 231-1
ocds-lcuori-vGZWNR-10005728-TEG-1,ocds-lcuori-vGZWNR-10005728-TEG-1/3,vGZWNR-10005728-TEG-1
ocds-lcuori-1Ra0dG-PC-CONV-FN-009-2018-1,ocds-lcuori-1Ra0dG-PC-CONV-FN-009-2018-1/3,1Ra0dG-PC-CONV-FN-009-2018-1
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-010-2018-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-010-2018-1/4,MrM6zL-CM-CONEANFO-UAF-010-2018-1
ocds-lcuori-ERpWgG-COTIZACION No. SRECI-070-2018-1,ocds-lcuori-ERpWgG-COTIZACION No. SRECI-070-2018-1/4,ERpWgG-COTIZACION No. SRECI-070-2018-1
ocds-lcuori-PR8jYL-CM-005-2018-1,ocds-lcuori-PR8jYL-CM-005-2018-1/3,PR8jYL-CM-005-2018-1
ocds-lcuori-PLeQ0L-CM-MEP-084-18 -1,ocds-lcuori-PLeQ0L-CM-MEP-084-18 -1/3,PLeQ0L-CM-MEP-084-18 -1
ocds-lcuori-vGZWNR-30009198-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009198-IHSS-SPS-1/3,vGZWNR-30009198-IHSS-SPS-1
ocds-lcuori-vGZWNR-LP-003-2018-2,ocds-lcuori-vGZWNR-LP-003-2018-2/3,vGZWNR-LP-003-2018-2
ocds-lcuori-jRDgWG-CM-547-CBC-2018-1,ocds-lcuori-jRDgWG-CM-547-CBC-2018-1/3,jRDgWG-CM-547-CBC-2018-1
ocds-lcuori-vGZWNR-30009199-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009199-IHSS-SPS-1/3,vGZWNR-30009199-IHSS-SPS-1
ocds-lcuori-vGZWNR-30009222-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009222-IHSS-SPS-1/3,vGZWNR-30009222-IHSS-SPS-1
ocds-lcuori-orvwnL-CM-021-INP-2018-1,ocds-lcuori-orvwnL-CM-021-INP-2018-1/3,orvwnL-CM-021-INP-2018-1
ocds-lcuori-7rBxpG-LPrivada No.01-2018-2,ocds-lcuori-7rBxpG-LPrivada No.01-2018-2/3,7rBxpG-LPrivada No.01-2018-2
ocds-lcuori-gGyPbL-CM-001-EL COYOLAR-2018-1,ocds-lcuori-gGyPbL-CM-001-EL COYOLAR-2018-1/3,gGyPbL-CM-001-EL COYOLAR-2018-1
ocds-lcuori-vGZWNR-30009200-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009200-IHSS-SPS-1/3,vGZWNR-30009200-IHSS-SPS-1
ocds-lcuori-1RaB9r-CM-006-UNAH-CUROC-2018-1,ocds-lcuori-1RaB9r-CM-006-UNAH-CUROC-2018-1/4,1RaB9r-CM-006-UNAH-CUROC-2018-1
ocds-lcuori-yRl8kR- OC-IHTT-022-2018-1,ocds-lcuori-yRl8kR- OC-IHTT-022-2018-1/3,yRl8kR- OC-IHTT-022-2018-1
ocds-lcuori-vGZWNR-30009263-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009263-IHSS-SPS-1/3,vGZWNR-30009263-IHSS-SPS-1
ocds-lcuori-yRl8kR- OC-IHTT-018-2018-1,ocds-lcuori-yRl8kR- OC-IHTT-018-2018-1/3,yRl8kR- OC-IHTT-018-2018-1
ocds-lcuori-vGZWNR-30009221-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009221-IHSS-SPS-1/3,vGZWNR-30009221-IHSS-SPS-1
ocds-lcuori-vGZWNR-30009201-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009201-IHSS-SPS-1/3,vGZWNR-30009201-IHSS-SPS-1
ocds-lcuori-vGZWNR-30009223-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009223-IHSS-SPS-1/3,vGZWNR-30009223-IHSS-SPS-1
ocds-lcuori-MrMPYR-034-2018-1,ocds-lcuori-MrMPYR-034-2018-1/3,MrMPYR-034-2018-1
ocds-lcuori-vGZWNR-30009224-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009224-IHSS-SPS-1/3,vGZWNR-30009224-IHSS-SPS-1
ocds-lcuori-Zr5B9L-C-0043-2018-PE-0037-2018-1,ocds-lcuori-Zr5B9L-C-0043-2018-PE-0037-2018-1/3,Zr5B9L-C-0043-2018-PE-0037-2018-1
ocds-lcuori-PR847R-ICF-SCS-10-2018-1,ocds-lcuori-PR847R-ICF-SCS-10-2018-1/3,PR847R-ICF-SCS-10-2018-1
ocds-lcuori-vGZWNR-30009225-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009225-IHSS-SPS-1/3,vGZWNR-30009225-IHSS-SPS-1
ocds-lcuori-mGEKjr-CM-05-HBCBHJ-2018-1,ocds-lcuori-mGEKjr-CM-05-HBCBHJ-2018-1/4,mGEKjr-CM-05-HBCBHJ-2018-1
ocds-lcuori-yRlZYL-SEP-GA-20-2018-1,ocds-lcuori-yRlZYL-SEP-GA-20-2018-1/4,yRlZYL-SEP-GA-20-2018-1
ocds-lcuori-PR8jYL-CM-006-18-1,ocds-lcuori-PR8jYL-CM-006-18-1/3,PR8jYL-CM-006-18-1
ocds-lcuori-7G3mOr-CM-314-HBCBHSPS-2018-1,ocds-lcuori-7G3mOr-CM-314-HBCBHSPS-2018-1/3,7G3mOr-CM-314-HBCBHSPS-2018-1
ocds-lcuori-yRlZYL-SEP-GA-21-2018-1,ocds-lcuori-yRlZYL-SEP-GA-21-2018-1/4,yRlZYL-SEP-GA-21-2018-1
ocds-lcuori-7G3mOr-CM-315-HBCBHSPS-2018-1,ocds-lcuori-7G3mOr-CM-315-HBCBHSPS-2018-1/3,7G3mOr-CM-315-HBCBHSPS-2018-1
ocds-lcuori-Zr5B9L-C-0044-2018-PE-0038-2018-1,ocds-lcuori-Zr5B9L-C-0044-2018-PE-0038-2018-1/3,Zr5B9L-C-0044-2018-PE-0038-2018-1
ocds-lcuori-vGZWNR-30009203-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009203-IHSS-SPS-1/3,vGZWNR-30009203-IHSS-SPS-1
ocds-lcuori-KLg9wR-CM-INJUPEMP-RP-CP016-2018-1,ocds-lcuori-KLg9wR-CM-INJUPEMP-RP-CP016-2018-1/3,KLg9wR-CM-INJUPEMP-RP-CP016-2018-1
ocds-lcuori-MrMPYR-018-2018-1,ocds-lcuori-MrMPYR-018-2018-1/3,MrMPYR-018-2018-1
ocds-lcuori-8L4YaG-CM-0014-INA-2018-1,ocds-lcuori-8L4YaG-CM-0014-INA-2018-1/3,8L4YaG-CM-0014-INA-2018-1
ocds-lcuori-WRz0xL-CM-SAR-044-2018-1,ocds-lcuori-WRz0xL-CM-SAR-044-2018-1/3,WRz0xL-CM-SAR-044-2018-1
ocds-lcuori-Zr5B9L-C-0054-2018-PE-0048-2018-1,ocds-lcuori-Zr5B9L-C-0054-2018-PE-0048-2018-1/3,Zr5B9L-C-0054-2018-PE-0048-2018-1
ocds-lcuori-KLg9wR-CM-INJUPEMP-RP-CP017-2018-1,ocds-lcuori-KLg9wR-CM-INJUPEMP-RP-CP017-2018-1/3,KLg9wR-CM-INJUPEMP-RP-CP017-2018-1
ocds-lcuori-vGZWNR-30009205-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009205-IHSS-SPS-1/3,vGZWNR-30009205-IHSS-SPS-1
ocds-lcuori-vGZWNR-30009206-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009206-IHSS-SPS-1/3,vGZWNR-30009206-IHSS-SPS-1
ocds-lcuori-XRbOkr-CS-CSJ-2018-0095-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0095-1/3,XRbOkr-CS-CSJ-2018-0095-1
ocds-lcuori-7GXa9R-CMA-UDH-052-2018-1,ocds-lcuori-7GXa9R-CMA-UDH-052-2018-1/3,7GXa9R-CMA-UDH-052-2018-1
ocds-lcuori-vGZWNR-30009208-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009208-IHSS-SPS-1/3,vGZWNR-30009208-IHSS-SPS-1
ocds-lcuori-4LOgQL-CM-049-HBCBHV-2018-1,ocds-lcuori-4LOgQL-CM-049-HBCBHV-2018-1/4,4LOgQL-CM-049-HBCBHV-2018-1
ocds-lcuori-JLKbbr-STSS-009-2018-1,ocds-lcuori-JLKbbr-STSS-009-2018-1/3,JLKbbr-STSS-009-2018-1
ocds-lcuori-vGZWNR-30009210-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009210-IHSS-SPS-1/3,vGZWNR-30009210-IHSS-SPS-1
ocds-lcuori-ZGq6OR-CLIFOR-004-2018-1,ocds-lcuori-ZGq6OR-CLIFOR-004-2018-1/3,ZGq6OR-CLIFOR-004-2018-1
ocds-lcuori-DL9kwR-CC-7302-TSC-2018-1,ocds-lcuori-DL9kwR-CC-7302-TSC-2018-1/3,DL9kwR-CC-7302-TSC-2018-1
ocds-lcuori-vGZWNR-30009211-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009211-IHSS-SPS-1/3,vGZWNR-30009211-IHSS-SPS-1
ocds-lcuori-jRDVyL-BANHP_007_2018-1,ocds-lcuori-jRDVyL-BANHP_007_2018-1/3,jRDVyL-BANHP_007_2018-1
ocds-lcuori-vGZWNR-30009212-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009212-IHSS-SPS-1/3,vGZWNR-30009212-IHSS-SPS-1
ocds-lcuori-vGZWNR-30009213-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009213-IHSS-SPS-1/3,vGZWNR-30009213-IHSS-SPS-1
ocds-lcuori-jRDA5r-solicitud -111-1,ocds-lcuori-jRDA5r-solicitud -111-1/3,jRDA5r-solicitud -111-1
ocds-lcuori-yRlm9r-CM-UNACIFOR-ENERO-029-2018-1,ocds-lcuori-yRlm9r-CM-UNACIFOR-ENERO-029-2018-1/3,yRlm9r-CM-UNACIFOR-ENERO-029-2018-1
ocds-lcuori-orvwnL-CM-065-INP-2018-1,ocds-lcuori-orvwnL-CM-065-INP-2018-1/3,orvwnL-CM-065-INP-2018-1
ocds-lcuori-7rBZnr-028-CBY-2018-1,ocds-lcuori-7rBZnr-028-CBY-2018-1/3,7rBZnr-028-CBY-2018-1
ocds-lcuori-7G3mOr-CM-316-HBCBHSPS-2018-1,ocds-lcuori-7G3mOr-CM-316-HBCBHSPS-2018-1/3,7G3mOr-CM-316-HBCBHSPS-2018-1
ocds-lcuori-jRDA5r-solicitud -20-1,ocds-lcuori-jRDA5r-solicitud -20-1/3,jRDA5r-solicitud -20-1
ocds-lcuori-XRb4KL-001-2018 LA VENTA-1,ocds-lcuori-XRb4KL-001-2018 LA VENTA-1/3,XRb4KL-001-2018 LA VENTA-1
ocds-lcuori-PR8M9r-CM-033-IP-2018-1,ocds-lcuori-PR8M9r-CM-033-IP-2018-1/3,PR8M9r-CM-033-IP-2018-1
ocds-lcuori-KLgDwG-032-CM-IHT-2018-1,ocds-lcuori-KLgDwG-032-CM-IHT-2018-1/4,KLgDwG-032-CM-IHT-2018-1
ocds-lcuori-2LmXXr-CM-I-005-2018-1,ocds-lcuori-2LmXXr-CM-I-005-2018-1/3,2LmXXr-CM-I-005-2018-1
ocds-lcuori-JLKbbr-STSS-010-2018  -1,ocds-lcuori-JLKbbr-STSS-010-2018  -1/3,JLKbbr-STSS-010-2018  -1
ocds-lcuori-gLkw4L-CM-330-CBD-2018-1,ocds-lcuori-gLkw4L-CM-330-CBD-2018-1/3,gLkw4L-CM-330-CBD-2018-1
ocds-lcuori-wrVggL-CM-002-CHOLBOMB-2018-1,ocds-lcuori-wrVggL-CM-002-CHOLBOMB-2018-1/3,wrVggL-CM-002-CHOLBOMB-2018-1
ocds-lcuori-jRDA5r-solicitud -1233-1,ocds-lcuori-jRDA5r-solicitud -1233-1/3,jRDA5r-solicitud -1233-1
ocds-lcuori-yRlaDr-LP. 001-2018-RSDCH-2,ocds-lcuori-yRlaDr-LP. 001-2018-RSDCH-2/3,yRlaDr-LP. 001-2018-RSDCH-2
ocds-lcuori-XRbOkr-CS-CSJ-2018-0098-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0098-1/3,XRbOkr-CS-CSJ-2018-0098-1
ocds-lcuori-DL9kwR-CC-7305-TSC-2018-1,ocds-lcuori-DL9kwR-CC-7305-TSC-2018-1/3,DL9kwR-CC-7305-TSC-2018-1
ocds-lcuori-XRbOkr-CS-CSJ-2018-0099-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0099-1/3,XRbOkr-CS-CSJ-2018-0099-1
ocds-lcuori-XRbOkr-CS-CSJ-2018-0100-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0100-1/3,XRbOkr-CS-CSJ-2018-0100-1
ocds-lcuori-ZGqwer-CM-011-BomberosElProgreso-2018-1,ocds-lcuori-ZGqwer-CM-011-BomberosElProgreso-2018-1/4,ZGqwer-CM-011-BomberosElProgreso-2018-1
ocds-lcuori-Zr57xG-CM-503-IMFFAA-2018-1,ocds-lcuori-Zr57xG-CM-503-IMFFAA-2018-1/3,Zr57xG-CM-503-IMFFAA-2018-1
ocds-lcuori-2LmqDL-LPrNO-24-AMDC-26-2018-2,ocds-lcuori-2LmqDL-LPrNO-24-AMDC-26-2018-2/3,2LmqDL-LPrNO-24-AMDC-26-2018-2
ocds-lcuori-2LmqDL-LPrNO-25-AMDC-27-2018-2,ocds-lcuori-2LmqDL-LPrNO-25-AMDC-27-2018-2/3,2LmqDL-LPrNO-25-AMDC-27-2018-2
ocds-lcuori-2LmqDL-LPrNO-26-AMDC-28-2018-2,ocds-lcuori-2LmqDL-LPrNO-26-AMDC-28-2018-2/3,2LmqDL-LPrNO-26-AMDC-28-2018-2
ocds-lcuori-DL9kwR-CC-7306-TSC-2018-1,ocds-lcuori-DL9kwR-CC-7306-TSC-2018-1/3,DL9kwR-CC-7306-TSC-2018-1
ocds-lcuori-2LmqDL-LPrNO-27-AMDC-29-2018-2,ocds-lcuori-2LmqDL-LPrNO-27-AMDC-29-2018-2/3,2LmqDL-LPrNO-27-AMDC-29-2018-2
ocds-lcuori-XRbOkr-CS-CSJ-2018-0102-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0102-1/4,XRbOkr-CS-CSJ-2018-0102-1
ocds-lcuori-yRlaDr-LP. 002-2018-RSDCH-2,ocds-lcuori-yRlaDr-LP. 002-2018-RSDCH-2/3,yRlaDr-LP. 002-2018-RSDCH-2
ocds-lcuori-ZGqwer-CM-012-BomberosElProgreso-2018-1,ocds-lcuori-ZGqwer-CM-012-BomberosElProgreso-2018-1/4,ZGqwer-CM-012-BomberosElProgreso-2018-1
ocds-lcuori-2LAzdG-ADQ-008-2018-1,ocds-lcuori-2LAzdG-ADQ-008-2018-1/3,2LAzdG-ADQ-008-2018-1
ocds-lcuori-ERpbkL-CM-026-UNAHVS-2018-1,ocds-lcuori-ERpbkL-CM-026-UNAHVS-2018-1/4,ERpbkL-CM-026-UNAHVS-2018-1
ocds-lcuori-Zr5B9L-C-0039-2018-PE-0033-2018-1,ocds-lcuori-Zr5B9L-C-0039-2018-PE-0033-2018-1/3,Zr5B9L-C-0039-2018-PE-0033-2018-1
ocds-lcuori-1RaaPR-SAPP-059-2018-1,ocds-lcuori-1RaaPR-SAPP-059-2018-1/3,1RaaPR-SAPP-059-2018-1
ocds-lcuori-wrVggL-CM-003-CHOLBOMB-2018-1,ocds-lcuori-wrVggL-CM-003-CHOLBOMB-2018-1/4,wrVggL-CM-003-CHOLBOMB-2018-1
ocds-lcuori-2LmqDL-LPrNO-29-AMDC-31-2018-2,ocds-lcuori-2LmqDL-LPrNO-29-AMDC-31-2018-2/3,2LmqDL-LPrNO-29-AMDC-31-2018-2
ocds-lcuori-KLg9wR-CM-INJUPEMP-DA-035-2018-1,ocds-lcuori-KLg9wR-CM-INJUPEMP-DA-035-2018-1/3,KLg9wR-CM-INJUPEMP-DA-035-2018-1
ocds-lcuori-1RaMPR-SP-02-BID-2470-2-2018-2,ocds-lcuori-1RaMPR-SP-02-BID-2470-2-2018-2/3,1RaMPR-SP-02-BID-2470-2-2018-2
ocds-lcuori-ERpWgG-COTIZACION No. SRECI-071-2018-1,ocds-lcuori-ERpWgG-COTIZACION No. SRECI-071-2018-1/3,ERpWgG-COTIZACION No. SRECI-071-2018-1
ocds-lcuori-2LmqDL-LPrNO-31-AMDC-33-2018-2,ocds-lcuori-2LmqDL-LPrNO-31-AMDC-33-2018-2/3,2LmqDL-LPrNO-31-AMDC-33-2018-2
ocds-lcuori-7GX4eG-002/2018-1,ocds-lcuori-7GX4eG-002/2018-1/3,7GX4eG-002/2018-1
ocds-lcuori-DL9kwR-CC-7310-TSC-2018-1,ocds-lcuori-DL9kwR-CC-7310-TSC-2018-1/3,DL9kwR-CC-7310-TSC-2018-1
ocds-lcuori-KLg9wR-CM-INJUPEMP-DF-037-2018-1,ocds-lcuori-KLg9wR-CM-INJUPEMP-DF-037-2018-1/3,KLg9wR-CM-INJUPEMP-DF-037-2018-1
ocds-lcuori-1RaMPR-SP-03-BID-2470-2-2018-2,ocds-lcuori-1RaMPR-SP-03-BID-2470-2-2018-2/3,1RaMPR-SP-03-BID-2470-2-2018-2
ocds-lcuori-JLKbbr-STSS-011-2018-1,ocds-lcuori-JLKbbr-STSS-011-2018-1/3,JLKbbr-STSS-011-2018-1
ocds-lcuori-gLkjBr-03-2018-1,ocds-lcuori-gLkjBr-03-2018-1/3,gLkjBr-03-2018-1
ocds-lcuori-1RaaPR-SAPP-060-2018-1,ocds-lcuori-1RaaPR-SAPP-060-2018-1/3,1RaaPR-SAPP-060-2018-1
ocds-lcuori-KLg9wR-CM-INJUPEMP-DA-039-2018-1,ocds-lcuori-KLg9wR-CM-INJUPEMP-DA-039-2018-1/4,KLg9wR-CM-INJUPEMP-DA-039-2018-1
ocds-lcuori-ZGqEaG-CD-AMR-001-2,ocds-lcuori-ZGqEaG-CD-AMR-001-2/3,ZGqEaG-CD-AMR-001-2
ocds-lcuori-2LmqDL-LPrNO-35-AMDC-37-2018-2,ocds-lcuori-2LmqDL-LPrNO-35-AMDC-37-2018-2/3,2LmqDL-LPrNO-35-AMDC-37-2018-2
ocds-lcuori-JLKbbr-STSS-012-2018-1,ocds-lcuori-JLKbbr-STSS-012-2018-1/3,JLKbbr-STSS-012-2018-1
ocds-lcuori-JLKbbr-STSS-013-2018-1,ocds-lcuori-JLKbbr-STSS-013-2018-1/3,JLKbbr-STSS-013-2018-1
ocds-lcuori-1RaaPR-SAPP-072-2018-1,ocds-lcuori-1RaaPR-SAPP-072-2018-1/3,1RaaPR-SAPP-072-2018-1
ocds-lcuori-vGZKAR-CM-AMD-CS-016-2018-1,ocds-lcuori-vGZKAR-CM-AMD-CS-016-2018-1/5,vGZKAR-CM-AMD-CS-016-2018-1
ocds-lcuori-MrMPYR-019-2018-1,ocds-lcuori-MrMPYR-019-2018-1/4,MrMPYR-019-2018-1
ocds-lcuori-2LmXXr-CM-I-018.2017-1,ocds-lcuori-2LmXXr-CM-I-018.2017-1/3,2LmXXr-CM-I-018.2017-1
ocds-lcuori-KLg9wR-CM-INJUPEMP-DSS-058-1-2018-1,ocds-lcuori-KLg9wR-CM-INJUPEMP-DSS-058-1-2018-1/3,KLg9wR-CM-INJUPEMP-DSS-058-1-2018-1
ocds-lcuori-grxELe-74-2018-SAG-1,ocds-lcuori-grxELe-74-2018-SAG-1/3,grxELe-74-2018-SAG-1
ocds-lcuori-7GXa9R-CMA-UDH-026-2018-1,ocds-lcuori-7GXa9R-CMA-UDH-026-2018-1/3,7GXa9R-CMA-UDH-026-2018-1
ocds-lcuori-MrMPYR-021-2018-1,ocds-lcuori-MrMPYR-021-2018-1/3,MrMPYR-021-2018-1
ocds-lcuori-2LmqDL-LPrNO-37-AMDC-39-2018-2,ocds-lcuori-2LmqDL-LPrNO-37-AMDC-39-2018-2/3,2LmqDL-LPrNO-37-AMDC-39-2018-2
ocds-lcuori-JLKbbr-STSS-015-2018-1,ocds-lcuori-JLKbbr-STSS-015-2018-1/3,JLKbbr-STSS-015-2018-1
ocds-lcuori-0rww4r-HBCBH-SC-001-2018-1,ocds-lcuori-0rww4r-HBCBH-SC-001-2018-1/4,0rww4r-HBCBH-SC-001-2018-1
ocds-lcuori-MrMPYR-022-2018-1,ocds-lcuori-MrMPYR-022-2018-1/3,MrMPYR-022-2018-1
ocds-lcuori-orvwnL-CM-100-INP-2018-1,ocds-lcuori-orvwnL-CM-100-INP-2018-1/3,orvwnL-CM-100-INP-2018-1
ocds-lcuori-2LAgaR-CC-001-HBCBHPC-2018-1,ocds-lcuori-2LAgaR-CC-001-HBCBHPC-2018-1/4,2LAgaR-CC-001-HBCBHPC-2018-1
ocds-lcuori-2LmqDL-LPrNO-39-AMDC-41-2018-2,ocds-lcuori-2LmqDL-LPrNO-39-AMDC-41-2018-2/3,2LmqDL-LPrNO-39-AMDC-41-2018-2
ocds-lcuori-DL9kwR-CC-7317-TSC-2018-1,ocds-lcuori-DL9kwR-CC-7317-TSC-2018-1/3,DL9kwR-CC-7317-TSC-2018-1
ocds-lcuori-gLnw4G-HB-015-2018-1,ocds-lcuori-gLnw4G-HB-015-2018-1/3,gLnw4G-HB-015-2018-1
ocds-lcuori-7G3n9L-c/m 01-2018 fundages heac-1,ocds-lcuori-7G3n9L-c/m 01-2018 fundages heac-1/3,7G3n9L-c/m 01-2018 fundages heac-1
ocds-lcuori-DL9kwR-CC-7286-TSC-2018-1,ocds-lcuori-DL9kwR-CC-7286-TSC-2018-1/3,DL9kwR-CC-7286-TSC-2018-1
ocds-lcuori-2LmqDL-LPrNO-40-AMDC-42-2018-2,ocds-lcuori-2LmqDL-LPrNO-40-AMDC-42-2018-2/3,2LmqDL-LPrNO-40-AMDC-42-2018-2
ocds-lcuori-DL9kwR-CC-7289-TSC-2018-1,ocds-lcuori-DL9kwR-CC-7289-TSC-2018-1/3,DL9kwR-CC-7289-TSC-2018-1
ocds-lcuori-2LmqDL-LPrNO-41-AMDC-43-2018-2,ocds-lcuori-2LmqDL-LPrNO-41-AMDC-43-2018-2/3,2LmqDL-LPrNO-41-AMDC-43-2018-2
ocds-lcuori-NrdVGA-CM-019-SEDUC-2018-1,ocds-lcuori-NrdVGA-CM-019-SEDUC-2018-1/3,NrdVGA-CM-019-SEDUC-2018-1
ocds-lcuori-PR8jYL-CM-007-18-1,ocds-lcuori-PR8jYL-CM-007-18-1/3,PR8jYL-CM-007-18-1
ocds-lcuori-orvOoL-CM-22-MAT-HEU-2018-1,ocds-lcuori-orvOoL-CM-22-MAT-HEU-2018-1/3,orvOoL-CM-22-MAT-HEU-2018-1
ocds-lcuori-vGZKAR-CM-AMD-CS-002-2018-1,ocds-lcuori-vGZKAR-CM-AMD-CS-002-2018-1/4,vGZKAR-CM-AMD-CS-002-2018-1
ocds-lcuori-orvOoL-CM-24-MAT-HEU-2018-1,ocds-lcuori-orvOoL-CM-24-MAT-HEU-2018-1/3,orvOoL-CM-24-MAT-HEU-2018-1
ocds-lcuori-kR0qDr-UDC-019-2018-1,ocds-lcuori-kR0qDr-UDC-019-2018-1/3,kR0qDr-UDC-019-2018-1
ocds-lcuori-MLQmwL-CM-039-2018-1,ocds-lcuori-MLQmwL-CM-039-2018-1/3,MLQmwL-CM-039-2018-1
ocds-lcuori-Zr56vL-LPN-001-2018-2,ocds-lcuori-Zr56vL-LPN-001-2018-2/3,Zr56vL-LPN-001-2018-2
ocds-lcuori-DL9kwR-CC-7325-TSC-2018-1,ocds-lcuori-DL9kwR-CC-7325-TSC-2018-1/3,DL9kwR-CC-7325-TSC-2018-1
ocds-lcuori-7GXa9R-CMA-UDH-028-2018-1,ocds-lcuori-7GXa9R-CMA-UDH-028-2018-1/4,7GXa9R-CMA-UDH-028-2018-1
ocds-lcuori-NrdVGA-CM-020-SEDUC-2018-1,ocds-lcuori-NrdVGA-CM-020-SEDUC-2018-1/3,NrdVGA-CM-020-SEDUC-2018-1
ocds-lcuori-MrMPYR-037-2018-1,ocds-lcuori-MrMPYR-037-2018-1/3,MrMPYR-037-2018-1
ocds-lcuori-PR8M9r-CM-008-IP-2018-1,ocds-lcuori-PR8M9r-CM-008-IP-2018-1/3,PR8M9r-CM-008-IP-2018-1
ocds-lcuori-kR0qDr-UDC-020-2018-1,ocds-lcuori-kR0qDr-UDC-020-2018-1/3,kR0qDr-UDC-020-2018-1
ocds-lcuori-7GXa9R-CMA-UDH-029-2018-1,ocds-lcuori-7GXa9R-CMA-UDH-029-2018-1/4,7GXa9R-CMA-UDH-029-2018-1
ocds-lcuori-XRbOkr-CS-CSJ-2018-0104-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0104-1/3,XRbOkr-CS-CSJ-2018-0104-1
ocds-lcuori-gLkjBr-04-2018-1,ocds-lcuori-gLkjBr-04-2018-1/3,gLkjBr-04-2018-1
ocds-lcuori-MLQmwL-CM-026-2018-1,ocds-lcuori-MLQmwL-CM-026-2018-1/3,MLQmwL-CM-026-2018-1
ocds-lcuori-kR0qDr-UDC-022-2018-1,ocds-lcuori-kR0qDr-UDC-022-2018-1/3,kR0qDr-UDC-022-2018-1
ocds-lcuori-jRDgWG-CM-548-CBC-2018-1,ocds-lcuori-jRDgWG-CM-548-CBC-2018-1/4,jRDgWG-CM-548-CBC-2018-1
ocds-lcuori-1RaMPR-CP-PPCR-01-2018-1,ocds-lcuori-1RaMPR-CP-PPCR-01-2018-1/3,1RaMPR-CP-PPCR-01-2018-1
ocds-lcuori-mGEMGM-DT-OIP-005-01-2018-1,ocds-lcuori-mGEMGM-DT-OIP-005-01-2018-1/3,mGEMGM-DT-OIP-005-01-2018-1
ocds-lcuori-PR8M9r-CM-012-IP-2018-1,ocds-lcuori-PR8M9r-CM-012-IP-2018-1/4,PR8M9r-CM-012-IP-2018-1
ocds-lcuori-PLeAqL-LP-COPECO-002-2018-2,ocds-lcuori-PLeAqL-LP-COPECO-002-2018-2/3,PLeAqL-LP-COPECO-002-2018-2
ocds-lcuori-kR0qDr-UDC-025-2018-1,ocds-lcuori-kR0qDr-UDC-025-2018-1/3,kR0qDr-UDC-025-2018-1
ocds-lcuori-XRbOkr-CS-CSJ-2018-0108-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0108-1/3,XRbOkr-CS-CSJ-2018-0108-1
