ocid,id,planning/budget/id,planning/budget/budgetBreakdown/0/id,planning/budget/budgetBreakdown/0/description,planning/budget/budgetBreakdown/0/sourceParty/id,planning/budget/budgetBreakdown/0/sourceParty/name
ocds-lcuori-grxx7r-CM-001-BSVL-2018-1,ocds-lcuori-grxx7r-CM-001-BSVL-2018-1/4,grxx7r-CM-001-BSVL-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmXXr-CM-I-014-2018-1,ocds-lcuori-2LmXXr-CM-I-014-2018-1/3,2LmXXr-CM-I-014-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-XRbOkr-CS-CSJ-2018-0247-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0247-1/3,XRbOkr-CS-CSJ-2018-0247-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-COTIZACION No.SRECI-033-2018-1,ocds-lcuori-ERpWgG-COTIZACION No.SRECI-033-2018-1/3,ERpWgG-COTIZACION No.SRECI-033-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-XRbOkr-CS-CSJ-2018-0248-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0248-1/3,XRbOkr-CS-CSJ-2018-0248-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-075-INP-2018-1,ocds-lcuori-orvwnL-CM-075-INP-2018-1/4,orvwnL-CM-075-INP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLewkR-HBCBCH-258-2018-1,ocds-lcuori-PLewkR-HBCBCH-258-2018-1/3,PLewkR-HBCBCH-258-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gLkw4L-CM-317-CBD-2018-1,ocds-lcuori-gLkw4L-CM-317-CBD-2018-1/4,gLkw4L-CM-317-CBD-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-XRbOkr-CS-CSJ-2018-0083-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0083-1/3,XRbOkr-CS-CSJ-2018-0083-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5DWR-CM-001-BLAEZA-2018-1,ocds-lcuori-Zr5DWR-CM-001-BLAEZA-2018-1/3,Zr5DWR-CM-001-BLAEZA-2018-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-Zr5DWR-CM-002-BLAEZA-2018-1,ocds-lcuori-Zr5DWR-CM-002-BLAEZA-2018-1/4,Zr5DWR-CM-002-BLAEZA-2018-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-Zr5DWR-CM-003-BLAEZA-2018-1,ocds-lcuori-Zr5DWR-CM-003-BLAEZA-2018-1/4,Zr5DWR-CM-003-BLAEZA-2018-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-WRz0xL-CM-SAR-022-2018-1,ocds-lcuori-WRz0xL-CM-SAR-022-2018-1/3,WRz0xL-CM-SAR-022-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ZGqwer-CM-005-BomberosElProgreso-2018-1,ocds-lcuori-ZGqwer-CM-005-BomberosElProgreso-2018-1/4,ZGqwer-CM-005-BomberosElProgreso-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRz0xL-CM-SAR-024-2018-1,ocds-lcuori-WRz0xL-CM-SAR-024-2018-1/3,WRz0xL-CM-SAR-024-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kG1PpL-CM-008-INPREUNAH-2018-1,ocds-lcuori-kG1PpL-CM-008-INPREUNAH-2018-1/4,kG1PpL-CM-008-INPREUNAH-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-079-INP-2018-1,ocds-lcuori-orvwnL-CM-079-INP-2018-1/3,orvwnL-CM-079-INP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-077-INP-2018-1,ocds-lcuori-orvwnL-CM-077-INP-2018-1/4,orvwnL-CM-077-INP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-22-AMDC-24-2018-2,ocds-lcuori-2LmqDL-LPrNO-22-AMDC-24-2018-2/3,2LmqDL-LPrNO-22-AMDC-24-2018-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEMGM-DCS-010-2018-UR-1,ocds-lcuori-mGEMGM-DCS-010-2018-UR-1/3,mGEMGM-DCS-010-2018-UR-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRoxQr-SREP-2-3CV-CI--2,ocds-lcuori-lRoxQr-SREP-2-3CV-CI--2/3,lRoxQr-SREP-2-3CV-CI--2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-mGEMGM-DCS-006-2018-UR-1,ocds-lcuori-mGEMGM-DCS-006-2018-UR-1/3,mGEMGM-DCS-006-2018-UR-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEMGM-DCS-014-2018-UR-1,ocds-lcuori-mGEMGM-DCS-014-2018-UR-1/3,mGEMGM-DCS-014-2018-UR-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEMGM-DCS-015-2018-UR-1,ocds-lcuori-mGEMGM-DCS-015-2018-UR-1/3,mGEMGM-DCS-015-2018-UR-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-01-CNP-IHT-2018-2,ocds-lcuori-KLgDwG-01-CNP-IHT-2018-2/3,KLgDwG-01-CNP-IHT-2018-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-05-2018-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-05-2018-1/3,MrM6zL-CM-CONEANFO-UAF-05-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-06-2018-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-06-2018-1/4,MrM6zL-CM-CONEANFO-UAF-06-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-081-INP-2018-1,ocds-lcuori-orvwnL-CM-081-INP-2018-1/3,orvwnL-CM-081-INP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDA5r-solicitud -208-1,ocds-lcuori-jRDA5r-solicitud -208-1/3,jRDA5r-solicitud -208-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRz0xL-LPN-SAR-005-2018-2,ocds-lcuori-WRz0xL-LPN-SAR-005-2018-2/3,WRz0xL-LPN-SAR-005-2018-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDA5r-solicitud -167-1,ocds-lcuori-jRDA5r-solicitud -167-1/3,jRDA5r-solicitud -167-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDA5r-solicitud -166-1,ocds-lcuori-jRDA5r-solicitud -166-1/3,jRDA5r-solicitud -166-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-062-INP-2018-1,ocds-lcuori-orvwnL-CM-062-INP-2018-1/4,orvwnL-CM-062-INP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8dYR-047-2018-1,ocds-lcuori-PR8dYR-047-2018-1/3,PR8dYR-047-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-092-INP-2018-1,ocds-lcuori-orvwnL-CM-092-INP-2018-1/3,orvwnL-CM-092-INP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRl8kR-OC-IHTT-008-2018-1,ocds-lcuori-yRl8kR-OC-IHTT-008-2018-1/3,yRl8kR-OC-IHTT-008-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-089-INP-2018-1,ocds-lcuori-orvwnL-CM-089-INP-2018-1/3,orvwnL-CM-089-INP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-088-INP-2018-1,ocds-lcuori-orvwnL-CM-088-INP-2018-1/3,orvwnL-CM-088-INP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8M9r-LPN-IP-001-2018-2,ocds-lcuori-PR8M9r-LPN-IP-001-2018-2/3,PR8M9r-LPN-IP-001-2018-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRoxQr-HO-L1186-1-SBCC-CF-2,ocds-lcuori-lRoxQr-HO-L1186-1-SBCC-CF-2/3,lRoxQr-HO-L1186-1-SBCC-CF-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-orvwnL-CM-018-INP-2018-1,ocds-lcuori-orvwnL-CM-018-INP-2018-1/3,orvwnL-CM-018-INP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-026-CM-IHT-2018-1,ocds-lcuori-KLgDwG-026-CM-IHT-2018-1/3,KLgDwG-026-CM-IHT-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-027-CM-IHT-2018-1,ocds-lcuori-KLgDwG-027-CM-IHT-2018-1/3,KLgDwG-027-CM-IHT-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-028-CM-IHT-2018-1,ocds-lcuori-KLgDwG-028-CM-IHT-2018-1/3,KLgDwG-028-CM-IHT-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-029-CM-IHT-2018-1,ocds-lcuori-KLgDwG-029-CM-IHT-2018-1/3,KLgDwG-029-CM-IHT-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8dYR-001-2018-2,ocds-lcuori-PR8dYR-001-2018-2/3,PR8dYR-001-2018-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEMGM-DCS-016-2018-UR-1,ocds-lcuori-mGEMGM-DCS-016-2018-UR-1/3,mGEMGM-DCS-016-2018-UR-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvDGM-LPN-SANAA-DM-04-2018-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-04-2018-2/3,orvDGM-LPN-SANAA-DM-04-2018-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-063-INP-2018-1,ocds-lcuori-orvwnL-CM-063-INP-2018-1/3,orvwnL-CM-063-INP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-064-INP-2018-1,ocds-lcuori-orvwnL-CM-064-INP-2018-1/4,orvwnL-CM-064-INP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-XRb4KL-004-2018 JUTICALPA-1,ocds-lcuori-XRb4KL-004-2018 JUTICALPA-1/3,XRb4KL-004-2018 JUTICALPA-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-XRbOkr-CS-CSJ-2018-0086-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0086-1/4,XRbOkr-CS-CSJ-2018-0086-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-XRbOkr-CS-CSJ-2018-0087-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0087-1/3,XRbOkr-CS-CSJ-2018-0087-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-XRbOkr-CS-CSJ-2018-0088-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0088-1/3,XRbOkr-CS-CSJ-2018-0088-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRl8kR-CM-024-IHTT-2018-1,ocds-lcuori-yRl8kR-CM-024-IHTT-2018-1/3,yRl8kR-CM-024-IHTT-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-XRbOkr-CS-CSJ-2018-0090-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0090-1/4,XRbOkr-CS-CSJ-2018-0090-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-CMA-091-2018-1,ocds-lcuori-2LmqDL-CMA-091-2018-1/3,2LmqDL-CMA-091-2018-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-XRbOkr-CS-CSJ-2018-0091-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0091-1/3,XRbOkr-CS-CSJ-2018-0091-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LAakL-13-2018-2,ocds-lcuori-2LAakL-13-2018-2/3,2LAakL-13-2018-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGE4eL-CP-IDECOAS-FHIS-03-2018-2,ocds-lcuori-mGE4eL-CP-IDECOAS-FHIS-03-2018-2/3,mGE4eL-CP-IDECOAS-FHIS-03-2018-2,2-FMLQALQ,Donación,FMLQALQ,BID
ocds-lcuori-jRDA5r-solicitud -36-1,ocds-lcuori-jRDA5r-solicitud -36-1/3,jRDA5r-solicitud -36-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEvMR-COT-HPMM-22-2018-1,ocds-lcuori-mGEvMR-COT-HPMM-22-2018-1/3,mGEvMR-COT-HPMM-22-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRlZYL-SEP-GA-12-2018-1,ocds-lcuori-yRlZYL-SEP-GA-12-2018-1/3,yRlZYL-SEP-GA-12-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8M9r-CM-007-IP-2018-1,ocds-lcuori-PR8M9r-CM-007-IP-2018-1/3,PR8M9r-CM-007-IP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLe00r-CM-CONEANFO-PROELEM-01-2018-1,ocds-lcuori-PLe00r-CM-CONEANFO-PROELEM-01-2018-1/3,PLe00r-CM-CONEANFO-PROELEM-01-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLeQ0L-CON-MEP-108-18-1,ocds-lcuori-PLeQ0L-CON-MEP-108-18-1/4,PLeQ0L-CON-MEP-108-18-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rwYG8-SOLPED- 50003927-1,ocds-lcuori-0rwYG8-SOLPED- 50003927-1/4,0rwYG8-SOLPED- 50003927-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-51-2018-2,ocds-lcuori-4LOxWG-51-2018-2/3,4LOxWG-51-2018-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOV1r-DICTA-LPN-001-2018-2,ocds-lcuori-4LOV1r-DICTA-LPN-001-2018-2/4,4LOV1r-DICTA-LPN-001-2018-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-CM-066-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-066-2018-HNMCR-2/3,jRDkQG-CM-066-2018-HNMCR-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEMGM-DCS-007-2018-UR-1,ocds-lcuori-mGEMGM-DCS-007-2018-UR-1/3,mGEMGM-DCS-007-2018-UR-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-10005729-TEG-1,ocds-lcuori-vGZWNR-10005729-TEG-1/3,vGZWNR-10005729-TEG-1,1-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-KLgDwG-030-CM-IHT-2018-1,ocds-lcuori-KLgDwG-030-CM-IHT-2018-1/4,KLgDwG-030-CM-IHT-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-10005725-TEG-1,ocds-lcuori-vGZWNR-10005725-TEG-1/3,vGZWNR-10005725-TEG-1,1-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-orvwnL-CM-085-INP-2018-1,ocds-lcuori-orvwnL-CM-085-INP-2018-1/4,orvwnL-CM-085-INP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2Lm85r-LPN-01-2018-2,ocds-lcuori-2Lm85r-LPN-01-2018-2/3,2Lm85r-LPN-01-2018-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaB9r-CM-004-UNAH-CUROC-2018-1,ocds-lcuori-1RaB9r-CM-004-UNAH-CUROC-2018-1/4,1RaB9r-CM-004-UNAH-CUROC-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-XRbOkr-CS-CSJ-2018-0093-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0093-1/3,XRbOkr-CS-CSJ-2018-0093-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-086-INP-2018-1,ocds-lcuori-orvwnL-CM-086-INP-2018-1/3,orvwnL-CM-086-INP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLe00r-CM-CONEANFO-PROELEM-02-2018-1,ocds-lcuori-PLe00r-CM-CONEANFO-PROELEM-02-2018-1/4,PLe00r-CM-CONEANFO-PROELEM-02-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaB9r-CM-005-UNAH-CUROC-2018-1,ocds-lcuori-1RaB9r-CM-005-UNAH-CUROC-2018-1/4,1RaB9r-CM-005-UNAH-CUROC-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDA5r-Solicitud No 231-1,ocds-lcuori-jRDA5r-Solicitud No 231-1/3,jRDA5r-Solicitud No 231-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-10005728-TEG-1,ocds-lcuori-vGZWNR-10005728-TEG-1/3,vGZWNR-10005728-TEG-1,1-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-1Ra0dG-PC-CONV-FN-009-2018-1,ocds-lcuori-1Ra0dG-PC-CONV-FN-009-2018-1/3,1Ra0dG-PC-CONV-FN-009-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7rBxpG-CDirecta No.01-2018-2,ocds-lcuori-7rBxpG-CDirecta No.01-2018-2/3,7rBxpG-CDirecta No.01-2018-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-010-2018-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-010-2018-1/4,MrM6zL-CM-CONEANFO-UAF-010-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-COTIZACION No. SRECI-070-2018-1,ocds-lcuori-ERpWgG-COTIZACION No. SRECI-070-2018-1/4,ERpWgG-COTIZACION No. SRECI-070-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30009198-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009198-IHSS-SPS-1/3,vGZWNR-30009198-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-LP-003-2018-2,ocds-lcuori-vGZWNR-LP-003-2018-2/3,vGZWNR-LP-003-2018-2,1-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-jRDgWG-CM-547-CBC-2018-1,ocds-lcuori-jRDgWG-CM-547-CBC-2018-1/3,jRDgWG-CM-547-CBC-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30009199-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009199-IHSS-SPS-1/3,vGZWNR-30009199-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30009222-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009222-IHSS-SPS-1/3,vGZWNR-30009222-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-021-INP-2018-1,ocds-lcuori-orvwnL-CM-021-INP-2018-1/3,orvwnL-CM-021-INP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7rBxpG-LPrivada No.01-2018-2,ocds-lcuori-7rBxpG-LPrivada No.01-2018-2/3,7rBxpG-LPrivada No.01-2018-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gGyPbL-CM-001-EL COYOLAR-2018-1,ocds-lcuori-gGyPbL-CM-001-EL COYOLAR-2018-1/3,gGyPbL-CM-001-EL COYOLAR-2018-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-vGZWNR-30009200-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009200-IHSS-SPS-1/3,vGZWNR-30009200-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaB9r-CM-006-UNAH-CUROC-2018-1,ocds-lcuori-1RaB9r-CM-006-UNAH-CUROC-2018-1/4,1RaB9r-CM-006-UNAH-CUROC-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRl8kR- OC-IHTT-022-2018-1,ocds-lcuori-yRl8kR- OC-IHTT-022-2018-1/3,yRl8kR- OC-IHTT-022-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRl8kR- OC-IHTT-018-2018-1,ocds-lcuori-yRl8kR- OC-IHTT-018-2018-1/3,yRl8kR- OC-IHTT-018-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30009201-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009201-IHSS-SPS-1/3,vGZWNR-30009201-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30009224-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009224-IHSS-SPS-1/3,vGZWNR-30009224-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEKjr-CM-05-HBCBHJ-2018-1,ocds-lcuori-mGEKjr-CM-05-HBCBHJ-2018-1/4,mGEKjr-CM-05-HBCBHJ-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRlZYL-SEP-GA-20-2018-1,ocds-lcuori-yRlZYL-SEP-GA-20-2018-1/4,yRlZYL-SEP-GA-20-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8jYL-CM-006-18-1,ocds-lcuori-PR8jYL-CM-006-18-1/3,PR8jYL-CM-006-18-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3mOr-CM-314-HBCBHSPS-2018-1,ocds-lcuori-7G3mOr-CM-314-HBCBHSPS-2018-1/3,7G3mOr-CM-314-HBCBHSPS-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRlZYL-SEP-GA-21-2018-1,ocds-lcuori-yRlZYL-SEP-GA-21-2018-1/4,yRlZYL-SEP-GA-21-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3mOr-CM-315-HBCBHSPS-2018-1,ocds-lcuori-7G3mOr-CM-315-HBCBHSPS-2018-1/3,7G3mOr-CM-315-HBCBHSPS-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30009203-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009203-IHSS-SPS-1/3,vGZWNR-30009203-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-NrdmWL-COT-ALCALDIASANTAMARIA-01-2018-2,ocds-lcuori-NrdmWL-COT-ALCALDIASANTAMARIA-01-2018-2/3,NrdmWL-COT-ALCALDIASANTAMARIA-01-2018-2,1.0-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-vGZWNR-30009205-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009205-IHSS-SPS-1/3,vGZWNR-30009205-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-XRbOkr-CS-CSJ-2018-0095-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0095-1/3,XRbOkr-CS-CSJ-2018-0095-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXa9R-CMA-UDH-052-2018-1,ocds-lcuori-7GXa9R-CMA-UDH-052-2018-1/3,7GXa9R-CMA-UDH-052-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30009208-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009208-IHSS-SPS-1/3,vGZWNR-30009208-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOgQL-CM-049-HBCBHV-2018-1,ocds-lcuori-4LOgQL-CM-049-HBCBHV-2018-1/4,4LOgQL-CM-049-HBCBHV-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30009210-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009210-IHSS-SPS-1/3,vGZWNR-30009210-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30009211-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009211-IHSS-SPS-1/3,vGZWNR-30009211-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30009212-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009212-IHSS-SPS-1/3,vGZWNR-30009212-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
