ocid,id,contracts/0/id,contracts/0/guarantees/0/id,contracts/0/guarantees/0/guaranteeType,contracts/0/guarantees/0/guarantor/id,contracts/0/guarantees/0/guarantor/name
ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2,ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2/5,1RaMPR-C-MCA-H-INVEST-H-DCPV-053-2019,1RaMPR-C-MCA-H-INVEST-H-DCPV-053-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2,ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2/5,1RaMPR-C-MCA-H-INVEST-H-DCPV-056-2019,1RaMPR-C-MCA-H-INVEST-H-DCPV-056-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2,ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2/5,1RaMPR-C-MCA-H-INVEST-H-DCPV-057-2019,1RaMPR-C-MCA-H-INVEST-H-DCPV-057-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2,ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2/5,1RaMPR-C-MCA-H-INVEST-H-DCPV-058-2019,1RaMPR-C-MCA-H-INVEST-H-DCPV-058-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2,ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2/5,1RaMPR-C-MCA-H-INVEST-H-DCPV-059-2019,1RaMPR-C-MCA-H-INVEST-H-DCPV-059-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2,ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2/5,1RaMPR-C-MCA-H-INVEST-H-DCPV-060-2019,1RaMPR-C-MCA-H-INVEST-H-DCPV-060-2019,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2,ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2/5,1RaMPR-C-MCA-H-INVEST-H-DCPV-061-2019,1RaMPR-C-MCA-H-INVEST-H-DCPV-061-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2,ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2/5,1RaMPR-C-MCA-H-INVEST-H-DCPV-062-2019,1RaMPR-C-MCA-H-INVEST-H-DCPV-062-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2,ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2/5,1RaMPR-C-MCA-H-INVEST-H-DCPV-063-2019,1RaMPR-C-MCA-H-INVEST-H-DCPV-063-2019,suretyBond,GWRzbRe,Seguros Continental S.A.
ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2,ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2/5,1RaMPR-C-MCA-H-INVEST-H-DCPV-069-2019,1RaMPR-C-MCA-H-INVEST-H-DCPV-069-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2,ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2/5,1RaMPR-C-MCA-H-INVEST-H-DCPV-070-2019,1RaMPR-C-MCA-H-INVEST-H-DCPV-070-2019,suretyBond,GWRzbRe,Seguros Continental S.A.
ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2,ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2/5,1RaMPR-C-MCA-H-INVEST-H-DCPV-071-2019,1RaMPR-C-MCA-H-INVEST-H-DCPV-071-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2,ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2/5,1RaMPR-C-MCA-H-INVEST-H-DCPV-074-2019,1RaMPR-C-MCA-H-INVEST-H-DCPV-074-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2,ocds-lcuori-1RaMPR-SBMC-DCPV-015-2018-2/5,1RaMPR-C-MCA-H-INVEST-H-DCPV-075-2019,1RaMPR-C-MCA-H-INVEST-H-DCPV-075-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-lRoK2R-CD-DARA-004-2018-2,ocds-lcuori-lRoK2R-CD-DARA-004-2018-2/3,lRoK2R-C-DARA-009-2018,lRoK2R-C-DARA-009-2018,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-7GXMRV-LP-041-DGOP-OO.UU.-2018-2,ocds-lcuori-7GXMRV-LP-041-DGOP-OO.UU.-2018-2/3,7GXMRV-036-CO-DGOP-INSEP-2018,7GXMRV-036-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-lRoK2R-CD-DARA-005-2018-2,ocds-lcuori-lRoK2R-CD-DARA-005-2018-2/3,lRoK2R-C-DARA-010-2018,lRoK2R-C-DARA-010-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-042-DGOP-OO.UU.-2018-2,ocds-lcuori-7GXMRV-LP-042-DGOP-OO.UU.-2018-2/3,7GXMRV-037-CO-DGOP-INSEP-2018,7GXMRV-037-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-043-DGOP-OOUU.-2018-2,ocds-lcuori-7GXMRV-LP-043-DGOP-OOUU.-2018-2/3,7GXMRV-038-CO-DGOP-INSEP-2018,7GXMRV-038-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR2qdG-LP-09-HRSC-2018-2,ocds-lcuori-kR2qdG-LP-09-HRSC-2018-2/3,kR2qdG-048,kR2qdG-048,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-kR2qdG-LP-010-HRSC-2018-2,ocds-lcuori-kR2qdG-LP-010-HRSC-2018-2/3,kR2qdG-0049,kR2qdG-0049,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-kR2qdG-LP-010-HRSC-2018-2,ocds-lcuori-kR2qdG-LP-010-HRSC-2018-2/3,kR2qdG-049,kR2qdG-049,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-PLeQ0L-CON-MEP-141-18-1,ocds-lcuori-PLeQ0L-CON-MEP-141-18-1/3,PLeQ0L-CON-MEP-141-18,PLeQ0L-CON-MEP-141-18,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-142-18-1,ocds-lcuori-PLeQ0L-CON-MEP-142-18-1/3,PLeQ0L-CON-MEP-142-18,PLeQ0L-CON-MEP-142-18,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-XRb6JR-REQ-2307-2018-1,ocds-lcuori-XRb6JR-REQ-2307-2018-1/3,XRb6JR-REQ-2307-2018,XRb6JR-REQ-2307-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-lRoK2R-CM-DARA-129-2018-1,ocds-lcuori-lRoK2R-CM-DARA-129-2018-1/3,lRoK2R-C-DARA-011-2018,lRoK2R-C-DARA-011-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-2Lm5KL-LPN 001-2018-2,ocds-lcuori-2Lm5KL-LPN 001-2018-2/3,2Lm5KL-1,2Lm5KL-1,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-CP-003-DGOP-OOUU-2018-2,ocds-lcuori-7GXMRV-CP-003-DGOP-OOUU-2018-2/3,7GXMRV-039-SU-DGOP-INSEP-2018	,7GXMRV-039-SU-DGOP-INSEP-2018	,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kG1ger-01-2018-2,ocds-lcuori-kG1ger-01-2018-2/3,kG1ger-16-2018,kG1ger-16-2018,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-7GXMRV-CP-007-DGOP-OOUU-2018-2,ocds-lcuori-7GXMRV-CP-007-DGOP-OOUU-2018-2/3,7GXMRV-048-SU-DGOP-INSEP-2018	,7GXMRV-048-SU-DGOP-INSEP-2018	,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-049-DGOP-OOUU.-2018-2,ocds-lcuori-7GXMRV-LP-049-DGOP-OOUU.-2018-2/3,7GXMRV-040-CO-DGOP-INSEP-2018,7GXMRV-040-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-050-DGOP-OOUU.-2018-2,ocds-lcuori-7GXMRV-LP-050-DGOP-OOUU.-2018-2/3,7GXMRV-041-CO-DGOP-INSEP-2018,7GXMRV-041-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-051-DGOP-OOUU.-2018-2,ocds-lcuori-7GXMRV-LP-051-DGOP-OOUU.-2018-2/3,7GXMRV-042-CO-DGOP-INSEP-2018,7GXMRV-042-CO-DGOP-INSEP-2018,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-052-DGOP-OOUU.-2018-2,ocds-lcuori-7GXMRV-LP-052-DGOP-OOUU.-2018-2/3,7GXMRV-043-CO-DGOP-INSEP-2018,7GXMRV-043-CO-DGOP-INSEP-2018,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-grxXEr-L.P.006-2018-2,ocds-lcuori-grxXEr-L.P.006-2018-2/3,grxXEr-3142,grxXEr-3142,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-7GXMRV-LP-053-DGOP-OOUU.-2018-2,ocds-lcuori-7GXMRV-LP-053-DGOP-OOUU.-2018-2/3,7GXMRV-044-CO-DGOP-INSEP-2018,7GXMRV-044-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-055-DGOP-OO.UU.-2018-2,ocds-lcuori-7GXMRV-LP-055-DGOP-OO.UU.-2018-2/3,7GXMRV-046-CO-DGOP-INSEP-2018,7GXMRV-046-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-056-DGOP-OOUU-2018-2,ocds-lcuori-7GXMRV-LP-056-DGOP-OOUU-2018-2/3,7GXMRV-047-CO-DGOP-INSEP-2018,7GXMRV-047-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-2903-2018-1,ocds-lcuori-XRb6JR-REQ-2903-2018-1/3,XRb6JR-REQ-2903-2018,XRb6JR-REQ-2903-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-2901-2018-1,ocds-lcuori-XRb6JR-REQ-2901-2018-1/3,XRb6JR-REQ-2901-2018,XRb6JR-REQ-2901-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-2902-2018-1,ocds-lcuori-XRb6JR-REQ-2902-2018-1/3,XRb6JR-REQ-2902-2018,XRb6JR-REQ-2902-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-2909-2018-1,ocds-lcuori-XRb6JR-REQ-2909-2018-1/4,XRb6JR-REQ-2909-2018,XRb6JR-REQ-2909-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-070-2018-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-070-2018-1/4,vGZKAR-UTM CONT 176-2018,vGZKAR-UTM CONT 176-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-010-2018-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-010-2018-1/4,vGZKAR-UTM CONT 064-2018,vGZKAR-UTM CONT 064-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-1RaMPR-LPN-BID-3771-01-2018-2,ocds-lcuori-1RaMPR-LPN-BID-3771-01-2018-2/3,1RaMPR-B-BID-3771-43-2018,1RaMPR-B-BID-3771-43-2018,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-XRb6JR-REQ-2570-2018-1,ocds-lcuori-XRb6JR-REQ-2570-2018-1/3,XRb6JR-REQ-2570-2018,XRb6JR-REQ-2570-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-grxXEr-LP. 042-18-2,ocds-lcuori-grxXEr-LP. 042-18-2/3,grxXEr-3213,grxXEr-3213,check,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-071-2018-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-071-2018-1/4,vGZKAR-UTM CONT 163-2018,vGZKAR-UTM CONT 163-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-1RaEMR-LP-0011-2018-2,ocds-lcuori-1RaEMR-LP-0011-2018-2/3,1RaEMR-LP-0011-2018,1RaEMR-LP-0011-2018,check,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-XRb6JR-REQ-2160-2018-1,ocds-lcuori-XRb6JR-REQ-2160-2018-1/3,XRb6JR-REQ-2160-2018,XRb6JR-REQ-2160-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7rBxpG-Lpública No.30-2018-2,ocds-lcuori-7rBxpG-Lpública No.30-2018-2/5,7rBxpG-005-2019,7rBxpG-005-2019,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-lRoK2R-CD-DARA-022-2018-2,ocds-lcuori-lRoK2R-CD-DARA-022-2018-2/3,lRoK2R-C-DARA-040-2018,lRoK2R-C-DARA-040-2018,suretyBond,GWRzbRe,Seguros Continental S.A.
ocds-lcuori-kR2qdG-LP-04-HRSC-2018-2,ocds-lcuori-kR2qdG-LP-04-HRSC-2018-2/3,kR2qdG-12,kR2qdG-12,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-7GXMRV-LP-001-DGOP-EE.PP-2018-2,ocds-lcuori-7GXMRV-LP-001-DGOP-EE.PP-2018-2/3,7GXMRV-059-CO-DGOP-INSEP-2018,7GXMRV-059-CO-DGOP-INSEP-2018,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-003-DGOP-EE.PP-2018-2,ocds-lcuori-7GXMRV-LP-003-DGOP-EE.PP-2018-2/3,7GXMRV-061-CO-DGOP-INSEP-2018,7GXMRV-061-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-004-DGOP-EE.PP-2018-2,ocds-lcuori-7GXMRV-LP-004-DGOP-EE.PP-2018-2/3,7GXMRV-062-CO-DGOP-INSEP-2018,7GXMRV-062-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-005-DGOP-EE.PP-2018-2,ocds-lcuori-7GXMRV-LP-005-DGOP-EE.PP-2018-2/3,7GXMRV-063-CO-DGOP-INSEP-2018,7GXMRV-063-CO-DGOP-INSEP-2018,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-CP-004-DGOP-OOUU-2018-2,ocds-lcuori-7GXMRV-CP-004-DGOP-OOUU-2018-2/3,7GXMRV-058-SU-DGOP-INSEP-2018	,7GXMRV-058-SU-DGOP-INSEP-2018	,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-006-DGOP-EE.PP-2018-2,ocds-lcuori-7GXMRV-LP-006-DGOP-EE.PP-2018-2/3,7GXMRV-064-CO-DGOP-INSEP-2018,7GXMRV-064-CO-DGOP-INSEP-2018,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-019-DGOP-OOUU.-2018-2,ocds-lcuori-7GXMRV-LP-019-DGOP-OOUU.-2018-2/3,7GXMRV-049-CO-DGOP-INSEP-2018,7GXMRV-049-CO-DGOP-INSEP-2018,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-007-DGOP-EE.PP-2018-2,ocds-lcuori-7GXMRV-LP-007-DGOP-EE.PP-2018-2/3,7GXMRV-065-CO-DGOP-INSEP-2018,7GXMRV-065-CO-DGOP-INSEP-2018,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-020-DGOP-OOUU.-2018-2,ocds-lcuori-7GXMRV-LP-020-DGOP-OOUU.-2018-2/3,7GXMRV-050-CO-DGOP-INSEP-2018,7GXMRV-050-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-2451-2018-1,ocds-lcuori-XRb6JR-REQ-2451-2018-1/3,XRb6JR-REQ-2451-2018,XRb6JR-REQ-2451-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-022-DGOP-OOUU.-2018-2,ocds-lcuori-7GXMRV-LP-022-DGOP-OOUU.-2018-2/3,7GXMRV-052-CO-DGOP-INSEP-2018,7GXMRV-052-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-022-DGOP-OOUU.-2018-2,ocds-lcuori-7GXMRV-LP-022-DGOP-OOUU.-2018-2/3,7GXMRV-052-CO-DGOP-INSEP-2018	,7GXMRV-052-CO-DGOP-INSEP-2018	,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-009-DGOP-EE.PP-2018-2,ocds-lcuori-7GXMRV-LP-009-DGOP-EE.PP-2018-2/3,7GXMRV-066-CO-DGOP-INSEP-2018,7GXMRV-066-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-023-DGOP-OOUU.-2018-2,ocds-lcuori-7GXMRV-LP-023-DGOP-OOUU.-2018-2/3,7GXMRV-053-CO-DGOP-INSEP-2018	,7GXMRV-053-CO-DGOP-INSEP-2018	,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-024-DGOP-OOUU.-2018-2,ocds-lcuori-7GXMRV-LP-024-DGOP-OOUU.-2018-2/3,7GXMRV-054-CO-DGOP-INSEP-2018,7GXMRV-054-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-029-DGOP-OO.UU-2018-2,ocds-lcuori-7GXMRV-LP-029-DGOP-OO.UU-2018-2/3,7GXMRV-055-CO-DGOP-INSEP-2018,7GXMRV-055-CO-DGOP-INSEP-2018,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-030-DGOP-OO.UU-2018-2,ocds-lcuori-7GXMRV-LP-030-DGOP-OO.UU-2018-2/3,7GXMRV-056-CO-DGOP-INSEP-2018,7GXMRV-056-CO-DGOP-INSEP-2018,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-031-DGOP-OO.UU-2018-2,ocds-lcuori-7GXMRV-LP-031-DGOP-OO.UU-2018-2/3,7GXMRV-057-CO-DGOP-INSEP-2018,7GXMRV-057-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-WRzdbL-LP-019-2018-HT-2,ocds-lcuori-WRzdbL-LP-019-2018-HT-2/3,WRzdbL-082-2018,WRzdbL-082-2018,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-PLeQ0L-CON-MEP-112-18-1,ocds-lcuori-PLeQ0L-CON-MEP-112-18-1/4,PLeQ0L-CON-MEP-112-18,PLeQ0L-CON-MEP-112-18,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-WRzdbL-LP-020-2018-HT-2,ocds-lcuori-WRzdbL-LP-020-2018-HT-2/3,WRzdbL-083-2018,WRzdbL-083-2018,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-ZGqW9r-LPP-007-IPM-2018-2,ocds-lcuori-ZGqW9r-LPP-007-IPM-2018-2/3,ZGqW9r-LPP-007-IPM-2018,ZGqW9r-LPP-007-IPM-2018,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-7GXMRV-CP-005-DGOP-OOUU-2018-2,ocds-lcuori-7GXMRV-CP-005-DGOP-OOUU-2018-2/3,7GXMRV-082-SU-DGOP-INSEP-2018	,7GXMRV-082-SU-DGOP-INSEP-2018	,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-jRDkVG-LP-19-2018-2,ocds-lcuori-jRDkVG-LP-19-2018-2/3,jRDkVG-LP-19-2018,jRDkVG-LP-19-2018,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-7GXMRV-LP-025-DGOP-OOUU.-2018-2,ocds-lcuori-7GXMRV-LP-025-DGOP-OOUU.-2018-2/3,7GXMRV-078-CO-DGOP-INSEP-2018,7GXMRV-078-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-027-DGOP-OOUU-2018-2,ocds-lcuori-7GXMRV-LP-027-DGOP-OOUU-2018-2/3,7GXMRV-077-CO-DGOP-INSEP-2018,7GXMRV-077-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-028-DGOP-OOUU-2018-2,ocds-lcuori-7GXMRV-LP-028-DGOP-OOUU-2018-2/3,7GXMRV-075-CO-DGOP-INSEP-2018,7GXMRV-075-CO-DGOP-INSEP-2018,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-037-DGOP-OOUU-2018-2,ocds-lcuori-7GXMRV-LP-037-DGOP-OOUU-2018-2/3,7GXMRV-079-CO-DGOP-INSEP-2018,7GXMRV-079-CO-DGOP-INSEP-2018,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-044-DGOP-OO.UU-2018-2,ocds-lcuori-7GXMRV-LP-044-DGOP-OO.UU-2018-2/3,7GXMRV-080-CO-DGOP-INSEP-2018,7GXMRV-080-CO-DGOP-INSEP-2018,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-048-DGOP-OOUU-2018-2,ocds-lcuori-7GXMRV-LP-048-DGOP-OOUU-2018-2/3,7GXMRV-081-CO-DGOP-INSEP-2018 ,7GXMRV-081-CO-DGOP-INSEP-2018 ,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-CP-006-DGOP-OOUU-2018-2,ocds-lcuori-7GXMRV-CP-006-DGOP-OOUU-2018-2/3,7GXMRV-074-SU-DGOP-INSEP-2018	,7GXMRV-074-SU-DGOP-INSEP-2018	,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-JL7qER-LPN-003-2018-2,ocds-lcuori-JL7qER-LPN-003-2018-2/3,JL7qER-LPN-MP-003-2018,JL7qER-LPN-MP-003-2018,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-7GXMRV-LP-038-DGOP-OO.UU.-2018-2,ocds-lcuori-7GXMRV-LP-038-DGOP-OO.UU.-2018-2/3,7GXMRV-069-CO-DGOP-INSEP-2018,7GXMRV-069-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-038-DGOP-OO.UU.-2018-2,ocds-lcuori-7GXMRV-LP-038-DGOP-OO.UU.-2018-2/3,7GXMRV-069-DGOP-INSEP-2018,7GXMRV-069-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-045-DGOP-OO.UU-2018-2,ocds-lcuori-7GXMRV-LP-045-DGOP-OO.UU-2018-2/3,7GXMRV-071-CO-DGOP-INSEP-2018,7GXMRV-071-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-046-DGOP-OO.UU.-2018-2,ocds-lcuori-7GXMRV-LP-046-DGOP-OO.UU.-2018-2/3,7GXMRV-072-CO-DGOP-INSEP-2018,7GXMRV-072-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-047-DGOP-OO.UU.-2018-2,ocds-lcuori-7GXMRV-LP-047-DGOP-OO.UU.-2018-2/3,7GXMRV-073-CO-DGOP-INSEP-2018,7GXMRV-073-CO-DGOP-INSEP-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-mGE4eL-CD-IDECOAS-FHIS-01-2018-2,ocds-lcuori-mGE4eL-CD-IDECOAS-FHIS-01-2018-2/3,mGE4eL-63705,mGE4eL-63705,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-mGE4eL-CD-IDECOAS-FHIS-05-2018-2,ocds-lcuori-mGE4eL-CD-IDECOAS-FHIS-05-2018-2/3,mGE4eL-62390,mGE4eL-62390,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-mGE4eL-CD-IDECOAS-FHIS-12-2018-2,ocds-lcuori-mGE4eL-CD-IDECOAS-FHIS-12-2018-2/3,mGE4eL-63700,mGE4eL-63700,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-026-2018-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-026-2018-1/5,vGZKAR-UTM CONT 105-2018,vGZKAR-UTM CONT 105-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-WRzdbL-LP-013-2018-HT-2,ocds-lcuori-WRzdbL-LP-013-2018-HT-2/3,WRzdbL-037-2018,WRzdbL-037-2018,check,GoLj6LM,Banco Mercantil S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-072-2018-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-072-2018-1/5,vGZKAR-UTM CONT 173-2018,vGZKAR-UTM CONT 173-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-073-2018-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-073-2018-1/4,vGZKAR-UTM CONT 174-2018,vGZKAR-UTM CONT 174-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-170-18-1,ocds-lcuori-PLeQ0L-CON-MEP-170-18-1/3,PLeQ0L-CON-MEP-170-18,PLeQ0L-CON-MEP-170-18,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-Er6O7L-SNE-911 LPN-002-2018-2,ocds-lcuori-Er6O7L-SNE-911 LPN-002-2018-2/3,Er6O7L-009-2018,Er6O7L-009-2018,suretyBond,GXRbOrV,Banco de Occidente S.A.
