ocid,id,awards/0/id
ocds-lcuori-JLKQxR-LP 001-2020-2,ocds-lcuori-JLKQxR-LP 001-2020-2/3,JLKQxR-LP 001-2020-2
ocds-lcuori-grxXor-LIC -HAME -022-2020-2,ocds-lcuori-grxXor-LIC -HAME -022-2020-2/3,grxXor-LIC -HAME -022-2020-2
ocds-lcuori-grxXor-LIC -HAME023-2020-2,ocds-lcuori-grxXor-LIC -HAME023-2020-2/3,grxXor-LIC -HAME023-2020-2
ocds-lcuori-grxXor-LIC -023-HAME-2020-2,ocds-lcuori-grxXor-LIC -023-HAME-2020-2/3,grxXor-LIC -023-HAME-2020-2
ocds-lcuori-JL7W2L-1601-2020-1,ocds-lcuori-JL7W2L-1601-2020-1/3,JL7W2L-1601-2020-1
ocds-lcuori-8L47Pr-L-P 005-2020-HO-2,ocds-lcuori-8L47Pr-L-P 005-2020-HO-2/2,8L47Pr-L-P 005-2020-HO-2
ocds-lcuori-ERpngL-001-2020-2,ocds-lcuori-ERpngL-001-2020-2/3,ERpngL-001-2020-2
ocds-lcuori-ERpngL-LP-002-2020-2,ocds-lcuori-ERpngL-LP-002-2020-2/3,ERpngL-LP-002-2020-2
ocds-lcuori-kG1ger-CM-043-ENP-2020-1,ocds-lcuori-kG1ger-CM-043-ENP-2020-1/2,kG1ger-CM-043-ENP-2020-1
ocds-lcuori-kG1ger-CM-045-ENP-2020-1,ocds-lcuori-kG1ger-CM-045-ENP-2020-1/2,kG1ger-CM-045-ENP-2020-1
ocds-lcuori-8L4EWG-CM-01-HBCBCO-2020-1,ocds-lcuori-8L4EWG-CM-01-HBCBCO-2020-1/5,8L4EWG-CM-01-HBCBCO-2020-1
ocds-lcuori-PLeQ0L-CM-MEP-213-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-213-2020-1/3,PLeQ0L-CM-MEP-213-2020-1
ocds-lcuori-PLeQ0L-CM-MEP-222-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-222-2020-1/3,PLeQ0L-CM-MEP-222-2020-1
ocds-lcuori-gGywVr-36-010-2020-1,ocds-lcuori-gGywVr-36-010-2020-1/2,gGywVr-36-010-2020-1
ocds-lcuori-8L47Pr-LP-007-2020-HO-2,ocds-lcuori-8L47Pr-LP-007-2020-HO-2/2,8L47Pr-LP-007-2020-HO-2
ocds-lcuori-PLeQ0L-CM-MEP-329-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-329-2020-1/5,PLeQ0L-CM-MEP-329-2020-1
ocds-lcuori-kG1ger-CM-042-ENP-2020-1,ocds-lcuori-kG1ger-CM-042-ENP-2020-1/2,kG1ger-CM-042-ENP-2020-1
ocds-lcuori-8L47Pr-L-P 020-2020-HO-2,ocds-lcuori-8L47Pr-L-P 020-2020-HO-2/1,8L47Pr-L-P 020-2020-HO-2
ocds-lcuori-gGyD4L-cm-58-a-mat-he-2020-1,ocds-lcuori-gGyD4L-cm-58-a-mat-he-2020-1/3,gGyD4L-cm-58-a-mat-he-2020-1
ocds-lcuori-mGEvMR-HMM-C 06-2020-1,ocds-lcuori-mGEvMR-HMM-C 06-2020-1/3,mGEvMR-HMM-C 06-2020-1
ocds-lcuori-mGEvMR-HMM-C 10-2020-1,ocds-lcuori-mGEvMR-HMM-C 10-2020-1/3,mGEvMR-HMM-C 10-2020-1
ocds-lcuori-8L47Pr-L-P 004-2020-HO-2,ocds-lcuori-8L47Pr-L-P 004-2020-HO-2/2,8L47Pr-L-P 004-2020-HO-2
ocds-lcuori-kR2paL-001-2020-1,ocds-lcuori-kR2paL-001-2020-1/2,kR2paL-001-2020-1
ocds-lcuori-kR2paL-002-2020-1,ocds-lcuori-kR2paL-002-2020-1/2,kR2paL-002-2020-1
ocds-lcuori-PLeQ0L-CM-MEP-325-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-325-2020-1/5,PLeQ0L-CM-MEP-325-2020-1
ocds-lcuori-gGywVr-36-005-2-2020-1,ocds-lcuori-gGywVr-36-005-2-2020-1/3,gGywVr-36-005-2-2020-1
ocds-lcuori-8L47Pr-CD-21-2020-HO-1,ocds-lcuori-8L47Pr-CD-21-2020-HO-1/1,8L47Pr-CD-21-2020-HO-1
ocds-lcuori-PLeQ0L-RRPP-24-2020-1,ocds-lcuori-PLeQ0L-RRPP-24-2020-1/3,PLeQ0L-RRPP-24-2020-1
ocds-lcuori-PLeQ0L-RRPP-25-2020-1,ocds-lcuori-PLeQ0L-RRPP-25-2020-1/3,PLeQ0L-RRPP-25-2020-1
ocds-lcuori-PLe6mG-HSR-014-2020-1,ocds-lcuori-PLe6mG-HSR-014-2020-1/4,PLe6mG-HSR-014-2020-1
ocds-lcuori-gRNDyL-001-03-2020-1,ocds-lcuori-gRNDyL-001-03-2020-1/3,gRNDyL-001-03-2020-1
ocds-lcuori-XRbOkr-CS-CSJ-2020-0032-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0032-1/5,XRbOkr-CS-CSJ-2020-0032-1
ocds-lcuori-PLe6mG-HSR-LP-018-2020-2,ocds-lcuori-PLe6mG-HSR-LP-018-2020-2/4,PLe6mG-HSR-LP-018-2020-2
ocds-lcuori-8L42ZR-02-2020-1,ocds-lcuori-8L42ZR-02-2020-1/2,8L42ZR-02-2020-1
ocds-lcuori-grxXor-CC 09 HAME 2019-1,ocds-lcuori-grxXor-CC 09 HAME 2019-1/2,grxXor-CC 09 HAME 2019-1
ocds-lcuori-8L42ZR-03-2020-1,ocds-lcuori-8L42ZR-03-2020-1/2,8L42ZR-03-2020-1
ocds-lcuori-gGyPbL-CM-016-ELCOYOLAR-2020-1,ocds-lcuori-gGyPbL-CM-016-ELCOYOLAR-2020-1/2,gGyPbL-CM-016-ELCOYOLAR-2020-1
ocds-lcuori-gGyPbL-CM-017-ELCOYOLAR-2020-1,ocds-lcuori-gGyPbL-CM-017-ELCOYOLAR-2020-1/2,gGyPbL-CM-017-ELCOYOLAR-2020-1
ocds-lcuori-grxXor-CC 011 HAME 2020-1,ocds-lcuori-grxXor-CC 011 HAME 2020-1/2,grxXor-CC 011 HAME 2020-1
ocds-lcuori-kG1ger-CM-037-ENP-2020-1,ocds-lcuori-kG1ger-CM-037-ENP-2020-1/2,kG1ger-CM-037-ENP-2020-1
ocds-lcuori-XRbOkr-CS-CSJ-2020-0071-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0071-1/3,XRbOkr-CS-CSJ-2020-0071-1
ocds-lcuori-PR8Q5r-31-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-31-CM-IHT-2020-1/3,PR8Q5r-31-CM-IHT-2020-1
ocds-lcuori-XRbOkr-CS-CSJ-2020-0091-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0091-1/3,XRbOkr-CS-CSJ-2020-0091-1
ocds-lcuori-WRzj0R-CM-35-009314-PV-2020-1,ocds-lcuori-WRzj0R-CM-35-009314-PV-2020-1/3,WRzj0R-CM-35-009314-PV-2020-1
ocds-lcuori-PLe6mG-HSR-LP-006-2020-2,ocds-lcuori-PLe6mG-HSR-LP-006-2020-2/4,PLe6mG-HSR-LP-006-2020-2
ocds-lcuori-PR8Q5r-51-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-51-CM-IHT-2020-1/3,PR8Q5r-51-CM-IHT-2020-1
ocds-lcuori-PR8Q5r-68-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-68-CM-IHT-2020-1/3,PR8Q5r-68-CM-IHT-2020-1
ocds-lcuori-PLeQ0L-CM-MEP-300-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-300-2020-1/3,PLeQ0L-CM-MEP-300-2020-1
ocds-lcuori-PLeQ0L-CM-MEP-302-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-302-2020-1/3,PLeQ0L-CM-MEP-302-2020-1
ocds-lcuori-PLeQ0L-CM-MEP-305-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-305-2020-1/3,PLeQ0L-CM-MEP-305-2020-1
ocds-lcuori-oLjYzr-CM-066-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-066-MSFYC-2020-1/2,oLjYzr-CM-066-MSFYC-2020-1
ocds-lcuori-oLjYzr-CM-067-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-067-MSFYC-2020-1/2,oLjYzr-CM-067-MSFYC-2020-1
ocds-lcuori-jRDkVG-LP-03-2020-2,ocds-lcuori-jRDkVG-LP-03-2020-2/4,jRDkVG-LP-03-2020-2
ocds-lcuori-jRDkVG-LP-04-2020-2,ocds-lcuori-jRDkVG-LP-04-2020-2/4,jRDkVG-LP-04-2020-2
ocds-lcuori-XRbOkr-CS-CSJ-2020-0038-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0038-1/3,XRbOkr-CS-CSJ-2020-0038-1
ocds-lcuori-jRDZVL-CM-005-SEDH-2020-1,ocds-lcuori-jRDZVL-CM-005-SEDH-2020-1/4,jRDZVL-CM-005-SEDH-2020-1
ocds-lcuori-PR8Q5r-08-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-08-CM-IHT-2020-1/4,PR8Q5r-08-CM-IHT-2020-1
ocds-lcuori-PR8Q5r-04-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-04-CM-IHT-2020-1/5,PR8Q5r-04-CM-IHT-2020-1
ocds-lcuori-1RaEMR-CM-HJMG-010-2020-1,ocds-lcuori-1RaEMR-CM-HJMG-010-2020-1/5,1RaEMR-CM-HJMG-010-2020-1
ocds-lcuori-0rwm9G-C-202001-1,ocds-lcuori-0rwm9G-C-202001-1/3,0rwm9G-C-202001-1
ocds-lcuori-0rwm9G-C-202005-1,ocds-lcuori-0rwm9G-C-202005-1/3,0rwm9G-C-202005-1
ocds-lcuori-PR8Q5r-30-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-30-CM-IHT-2020-1/4,PR8Q5r-30-CM-IHT-2020-1
ocds-lcuori-PR8Q5r-32-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-32-CM-IHT-2020-1/3,PR8Q5r-32-CM-IHT-2020-1
ocds-lcuori-vGZWNR-30011639-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011639-IHSS-SPS-1/3,vGZWNR-30011639-IHSS-SPS-1
ocds-lcuori-vGZWNR-10006527-IHSS-SPS-1,ocds-lcuori-vGZWNR-10006527-IHSS-SPS-1/4,vGZWNR-10006527-IHSS-SPS-1
ocds-lcuori-PR8ooG-CN-17-CONAPID-2020-1,ocds-lcuori-PR8ooG-CN-17-CONAPID-2020-1/3,PR8ooG-CN-17-CONAPID-2020-1
ocds-lcuori-PR8ooG-CM-19-CONAPID-2020-1,ocds-lcuori-PR8ooG-CM-19-CONAPID-2020-1/3,PR8ooG-CM-19-CONAPID-2020-1
ocds-lcuori-vGZWNR-30011678-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011678-IHSS-SPS-1/3,vGZWNR-30011678-IHSS-SPS-1
ocds-lcuori-vGZWNR-30011651-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011651-IHSS-SPS-1/3,vGZWNR-30011651-IHSS-SPS-1
ocds-lcuori-PR8Q5r-35-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-35-CM-IHT-2020-1/4,PR8Q5r-35-CM-IHT-2020-1
ocds-lcuori-PR8Q5r-37-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-37-CM-IHT-2020-1/3,PR8Q5r-37-CM-IHT-2020-1
ocds-lcuori-WRzj0R-CM-45-10047-PV-2020-1,ocds-lcuori-WRzj0R-CM-45-10047-PV-2020-1/3,WRzj0R-CM-45-10047-PV-2020-1
ocds-lcuori-PR8ooG-CM-38-CONAPID-2020-1,ocds-lcuori-PR8ooG-CM-38-CONAPID-2020-1/3,PR8ooG-CM-38-CONAPID-2020-1
ocds-lcuori-PR8ooG-CM-39-CONAPID-2020-1,ocds-lcuori-PR8ooG-CM-39-CONAPID-2020-1/3,PR8ooG-CM-39-CONAPID-2020-1
ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-004-2020-1,ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-004-2020-1/4,4LOV1r-DICTA FUENTE 11-CM-MD-004-2020-1
ocds-lcuori-2LmXXr-CM-I-003-2020-1,ocds-lcuori-2LmXXr-CM-I-003-2020-1/3,2LmXXr-CM-I-003-2020-1
ocds-lcuori-PR8ooG-CM-40-CONAPID-2020-1,ocds-lcuori-PR8ooG-CM-40-CONAPID-2020-1/3,PR8ooG-CM-40-CONAPID-2020-1
ocds-lcuori-PR8Q5r-56-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-56-CM-IHT-2020-1/6,PR8Q5r-56-CM-IHT-2020-1
ocds-lcuori-PR8Q5r-58-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-58-CM-IHT-2020-1/6,PR8Q5r-58-CM-IHT-2020-1
ocds-lcuori-yRlnPL-CM-003-UPNFM-SPS-2020-1,ocds-lcuori-yRlnPL-CM-003-UPNFM-SPS-2020-1/3,yRlnPL-CM-003-UPNFM-SPS-2020-1
ocds-lcuori-2Lmz0G-CM-020-BNP-2020-1,ocds-lcuori-2Lmz0G-CM-020-BNP-2020-1/3,2Lmz0G-CM-020-BNP-2020-1
ocds-lcuori-PLeQ0L-CM-MEP-244-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-244-2020-1/3,PLeQ0L-CM-MEP-244-2020-1
ocds-lcuori-oLjYzr-CM-051-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-051-MSFYC-2020-1/4,oLjYzr-CM-051-MSFYC-2020-1
ocds-lcuori-PLeQ0L-CM-MEP-266-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-266-2020-1/3,PLeQ0L-CM-MEP-266-2020-1
ocds-lcuori-PLeQ0L-CM-MEP-272-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-272-2020-1/2,PLeQ0L-CM-MEP-272-2020-1
ocds-lcuori-Zr56vL-Cot.000090-2020-1,ocds-lcuori-Zr56vL-Cot.000090-2020-1/2,Zr56vL-Cot.000090-2020-1
ocds-lcuori-Zr56vL-Cot.000092-2020-1,ocds-lcuori-Zr56vL-Cot.000092-2020-1/2,Zr56vL-Cot.000092-2020-1
ocds-lcuori-Zr56vL-Cot.000095-2020-1,ocds-lcuori-Zr56vL-Cot.000095-2020-1/2,Zr56vL-Cot.000095-2020-1
ocds-lcuori-PLeQ0L-CM-MEP-288-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-288-2020-1/3,PLeQ0L-CM-MEP-288-2020-1
ocds-lcuori-DRWQ0L-Honducor-Dc-112-2020-1,ocds-lcuori-DRWQ0L-Honducor-Dc-112-2020-1/2,DRWQ0L-Honducor-Dc-112-2020-1
ocds-lcuori-DRWQ0L-Honducor-Dc-113-2020-1,ocds-lcuori-DRWQ0L-Honducor-Dc-113-2020-1/2,DRWQ0L-Honducor-Dc-113-2020-1
ocds-lcuori-oLjYzr-CM-061-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-061-MSFYC-2020-1/3,oLjYzr-CM-061-MSFYC-2020-1
ocds-lcuori-XRbOkr-CS-CSJ-2020-0211-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0211-1/2,XRbOkr-CS-CSJ-2020-0211-1
ocds-lcuori-gGyPbL-CM-015-ELCOYOLAR-2020-1,ocds-lcuori-gGyPbL-CM-015-ELCOYOLAR-2020-1/1,gGyPbL-CM-015-ELCOYOLAR-2020-1
ocds-lcuori-PLeQ0L-CM-MEP-297-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-297-2020-1/2,PLeQ0L-CM-MEP-297-2020-1
ocds-lcuori-oLjYzr-CM-068-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-068-MSFYC-2020-1/2,oLjYzr-CM-068-MSFYC-2020-1
ocds-lcuori-oLjYzr-CM-069-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-069-MSFYC-2020-1/2,oLjYzr-CM-069-MSFYC-2020-1
ocds-lcuori-oLjYzr-CM-070-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-070-MSFYC-2020-1/2,oLjYzr-CM-070-MSFYC-2020-1
ocds-lcuori-mrY67L-0109-2020RSGD-1,ocds-lcuori-mrY67L-0109-2020RSGD-1/2,mrY67L-0109-2020RSGD-1
ocds-lcuori-1RaEMR-CM-HJMG-002-2020-1,ocds-lcuori-1RaEMR-CM-HJMG-002-2020-1/4,1RaEMR-CM-HJMG-002-2020-1
ocds-lcuori-JL7W2L-LP 001-2020-2,ocds-lcuori-JL7W2L-LP 001-2020-2/2,JL7W2L-LP 001-2020-2
ocds-lcuori-1RaElR-027-2020-1,ocds-lcuori-1RaElR-027-2020-1/2,1RaElR-027-2020-1
ocds-lcuori-1RaElR-028-2020-1,ocds-lcuori-1RaElR-028-2020-1/2,1RaElR-028-2020-1
ocds-lcuori-PLeQ0L-CM-MEP-324-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-324-2020-1/4,PLeQ0L-CM-MEP-324-2020-1
ocds-lcuori-gLkw4L-CM-665-CBD-2020-1,ocds-lcuori-gLkw4L-CM-665-CBD-2020-1/3,gLkw4L-CM-665-CBD-2020-1
ocds-lcuori-8L4YaG-CM-0292-INA-2019-1,ocds-lcuori-8L4YaG-CM-0292-INA-2019-1/3,8L4YaG-CM-0292-INA-2019-1
ocds-lcuori-8L4YaG-CM-0291-INA-2019-1,ocds-lcuori-8L4YaG-CM-0291-INA-2019-1/3,8L4YaG-CM-0291-INA-2019-1
ocds-lcuori-2LmKVR-CM-001-INAMI-2020-1,ocds-lcuori-2LmKVR-CM-001-INAMI-2020-1/4,2LmKVR-CM-001-INAMI-2020-1
ocds-lcuori-4LOxWG-23-2020-2,ocds-lcuori-4LOxWG-23-2020-2/2,4LOxWG-23-2020-2
ocds-lcuori-4LOxWG-24-2020-2,ocds-lcuori-4LOxWG-24-2020-2/2,4LOxWG-24-2020-2
ocds-lcuori-4LOxWG-25-2020-2,ocds-lcuori-4LOxWG-25-2020-2/3,4LOxWG-25-2020-2
ocds-lcuori-4LOxWG-26-2020-2,ocds-lcuori-4LOxWG-26-2020-2/2,4LOxWG-26-2020-2
ocds-lcuori-4LOxWG-27-2020-2,ocds-lcuori-4LOxWG-27-2020-2/2,4LOxWG-27-2020-2
ocds-lcuori-WRz4xL-CM-002-IHSS-HE-2020-1,ocds-lcuori-WRz4xL-CM-002-IHSS-HE-2020-1/3,WRz4xL-CM-002-IHSS-HE-2020-1
ocds-lcuori-1RaaPR-SAPP-001-2020-1,ocds-lcuori-1RaaPR-SAPP-001-2020-1/3,1RaaPR-SAPP-001-2020-1
ocds-lcuori-DRWQ0L-HONDUCOR-DC-14-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-14-2015-1/3,DRWQ0L-HONDUCOR-DC-14-2015-1
ocds-lcuori-gLkw4L-CM-660-CBD-2020-1,ocds-lcuori-gLkw4L-CM-660-CBD-2020-1/3,gLkw4L-CM-660-CBD-2020-1
ocds-lcuori-1RaEMR-HJMG-LP-002-2020-2,ocds-lcuori-1RaEMR-HJMG-LP-002-2020-2/5,1RaEMR-HJMG-LP-002-2020-2
ocds-lcuori-yRl6pL-CI-001-SSIS-BID-3371-2020-2,ocds-lcuori-yRl6pL-CI-001-SSIS-BID-3371-2020-2/3,yRl6pL-CI-001-SSIS-BID-3371-2020-2
ocds-lcuori-1RaEMR-HJMG-LP-006-2020 -2,ocds-lcuori-1RaEMR-HJMG-LP-006-2020 -2/4,1RaEMR-HJMG-LP-006-2020 -2
ocds-lcuori-ZGqwer-CM-001-BomberosElProgreso-2020-1,ocds-lcuori-ZGqwer-CM-001-BomberosElProgreso-2020-1/4,ZGqwer-CM-001-BomberosElProgreso-2020-1
ocds-lcuori-gLkw4L-CM-661-CBD-2020-1,ocds-lcuori-gLkw4L-CM-661-CBD-2020-1/4,gLkw4L-CM-661-CBD-2020-1
ocds-lcuori-gLkw4L-CM-662-CBD-2020-1,ocds-lcuori-gLkw4L-CM-662-CBD-2020-1/3,gLkw4L-CM-662-CBD-2020-1
ocds-lcuori-jRDA5r-SOLICITUD02-1,ocds-lcuori-jRDA5r-SOLICITUD02-1/3,jRDA5r-SOLICITUD02-1
ocds-lcuori-KLg9wR-CM-INJUPEMP-DE-004-2020-1,ocds-lcuori-KLg9wR-CM-INJUPEMP-DE-004-2020-1/3,KLg9wR-CM-INJUPEMP-DE-004-2020-1
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0005-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0005-1/3,XRbOkr-SPS-CSJ-2020-0005-1
ocds-lcuori-jRDA5r-SOLICITUD 08-1,ocds-lcuori-jRDA5r-SOLICITUD 08-1/3,jRDA5r-SOLICITUD 08-1
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0006-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0006-1/3,XRbOkr-SPS-CSJ-2020-0006-1
ocds-lcuori-2LmKVR-CM-003-INAMI-2020-1,ocds-lcuori-2LmKVR-CM-003-INAMI-2020-1/3,2LmKVR-CM-003-INAMI-2020-1
ocds-lcuori-gGyD4L-CM-005-2020-MQ-HE-1,ocds-lcuori-gGyD4L-CM-005-2020-MQ-HE-1/3,gGyD4L-CM-005-2020-MQ-HE-1
ocds-lcuori-gGyD4L-CM-006-2020-MQ-HE-1,ocds-lcuori-gGyD4L-CM-006-2020-MQ-HE-1/3,gGyD4L-CM-006-2020-MQ-HE-1
ocds-lcuori-XRbOkr-CS-CSJ-2020-0023-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0023-1/2,XRbOkr-CS-CSJ-2020-0023-1
ocds-lcuori-KLg9wR-CM-INJUPEMP-DB-010-2020-1,ocds-lcuori-KLg9wR-CM-INJUPEMP-DB-010-2020-1/3,KLg9wR-CM-INJUPEMP-DB-010-2020-1
ocds-lcuori-PR8Q5r-15-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-15-CM-IHT-2020-1/3,PR8Q5r-15-CM-IHT-2020-1
ocds-lcuori-NLPAVG-2020-02-FN-INAM-1,ocds-lcuori-NLPAVG-2020-02-FN-INAM-1/3,NLPAVG-2020-02-FN-INAM-1
ocds-lcuori-JL7JBr-CM-01-HBCBHR-2020-1,ocds-lcuori-JL7JBr-CM-01-HBCBHR-2020-1/3,JL7JBr-CM-01-HBCBHR-2020-1
ocds-lcuori-JL7JBr-CM-02-HBCBHR-2020-1,ocds-lcuori-JL7JBr-CM-02-HBCBHR-2020-1/4,JL7JBr-CM-02-HBCBHR-2020-1
ocds-lcuori-PGJWKR-CM-105-BOMBEROSGL-2020-1,ocds-lcuori-PGJWKR-CM-105-BOMBEROSGL-2020-1/6,PGJWKR-CM-105-BOMBEROSGL-2020-1
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0009-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0009-1/3,XRbOkr-SPS-CSJ-2020-0009-1
ocds-lcuori-WRz4xL-CM-028-IHSS-HE-2020-1,ocds-lcuori-WRz4xL-CM-028-IHSS-HE-2020-1/3,WRz4xL-CM-028-IHSS-HE-2020-1
ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0090-1,ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0090-1/2,XRbOkr-COPAN-CSJ-2019-0090-1
ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0091-1,ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0091-1/2,XRbOkr-COPAN-CSJ-2019-0091-1
ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0092-1,ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0092-1/2,XRbOkr-COPAN-CSJ-2019-0092-1
ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0093-1,ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0093-1/2,XRbOkr-COPAN-CSJ-2019-0093-1
ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0094-1,ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0094-1/2,XRbOkr-COPAN-CSJ-2019-0094-1
ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0095-1,ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0095-1/2,XRbOkr-COPAN-CSJ-2019-0095-1
ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0096-1,ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0096-1/2,XRbOkr-COPAN-CSJ-2019-0096-1
ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0097-1,ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0097-1/3,XRbOkr-COPAN-CSJ-2019-0097-1
ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0098-1,ocds-lcuori-XRbOkr-COPAN-CSJ-2019-0098-1/2,XRbOkr-COPAN-CSJ-2019-0098-1
ocds-lcuori-gGyD4L-CM-01-MAT-HE-2020-1,ocds-lcuori-gGyD4L-CM-01-MAT-HE-2020-1/4,gGyD4L-CM-01-MAT-HE-2020-1
ocds-lcuori-gGyD4L-cm-018-mq-he-2020-1,ocds-lcuori-gGyD4L-cm-018-mq-he-2020-1/3,gGyD4L-cm-018-mq-he-2020-1
ocds-lcuori-2LmKVR-CM-007-INAMI-2020-1,ocds-lcuori-2LmKVR-CM-007-INAMI-2020-1/4,2LmKVR-CM-007-INAMI-2020-1
ocds-lcuori-WRz4xL-CM-013-IHSS-HE-2020-1,ocds-lcuori-WRz4xL-CM-013-IHSS-HE-2020-1/3,WRz4xL-CM-013-IHSS-HE-2020-1
ocds-lcuori-ERpbkL-CM-001-UNAHVS-2020-1,ocds-lcuori-ERpbkL-CM-001-UNAHVS-2020-1/3,ERpbkL-CM-001-UNAHVS-2020-1
ocds-lcuori-1RaEMR-CM-HJMG-007-2020-1,ocds-lcuori-1RaEMR-CM-HJMG-007-2020-1/5,1RaEMR-CM-HJMG-007-2020-1
ocds-lcuori-oLjwAG-CM-001-CBQ-2020-1,ocds-lcuori-oLjwAG-CM-001-CBQ-2020-1/4,oLjwAG-CM-001-CBQ-2020-1
ocds-lcuori-1RaEMR-CM-HJMG-008-2020-1,ocds-lcuori-1RaEMR-CM-HJMG-008-2020-1/5,1RaEMR-CM-HJMG-008-2020-1
ocds-lcuori-1RaEMR-CM-HJMG-009-2020-1,ocds-lcuori-1RaEMR-CM-HJMG-009-2020-1/5,1RaEMR-CM-HJMG-009-2020-1
ocds-lcuori-2LmKVR-CM-004-INAMI-2020-1,ocds-lcuori-2LmKVR-CM-004-INAMI-2020-1/3,2LmKVR-CM-004-INAMI-2020-1
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-002-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-002-2020-1/3,MrM6zL-CM-CONEANFO-UAF-002-2020-1
ocds-lcuori-yRlwPG-CM-157-BOMBEROS-SRC-2020-1,ocds-lcuori-yRlwPG-CM-157-BOMBEROS-SRC-2020-1/7,yRlwPG-CM-157-BOMBEROS-SRC-2020-1
ocds-lcuori-XRbOkr-CS-CSJ-2020-0008-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0008-1/3,XRbOkr-CS-CSJ-2020-0008-1
ocds-lcuori-XRbOkr-CS-CSJ-2020-0009-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0009-1/3,XRbOkr-CS-CSJ-2020-0009-1
ocds-lcuori-XRbOkr-COPAN-CSJ-2020-0009-1,ocds-lcuori-XRbOkr-COPAN-CSJ-2020-0009-1/3,XRbOkr-COPAN-CSJ-2020-0009-1
ocds-lcuori-XRbOkr-COPAN-CSJ-2020-0010-1,ocds-lcuori-XRbOkr-COPAN-CSJ-2020-0010-1/3,XRbOkr-COPAN-CSJ-2020-0010-1
