ocid,id,tender/id,tender/participationFees/0/id,tender/participationFees/0/value/amount,tender/participationFees/0/type
ocds-lcuori-1RaEMR-Licitacion Privada 010-2015-2,ocds-lcuori-1RaEMR-Licitacion Privada 010-2015-2/3,1RaEMR-Licitacion Privada 010-2015-2,1RaEMR-Licitacion Privada 010-2015-2,150.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-12-2015-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-12-2015-2/3,wrV3LP-LPR-IDECOAS-FHIS-12-2015-2,wrV3LP-LPR-IDECOAS-FHIS-12-2015-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-09-AMDC-14-2015-2,ocds-lcuori-2LmqDL-LPrNO-09-AMDC-14-2015-2/4,2LmqDL-LPrNO-09-AMDC-14-2015-2,2LmqDL-LPrNO-09-AMDC-14-2015-2,200.0,document
ocds-lcuori-1RaEMR-Licitacion privada # 0015-2015-2,ocds-lcuori-1RaEMR-Licitacion privada # 0015-2015-2/3,1RaEMR-Licitacion privada # 0015-2015-2,1RaEMR-Licitacion privada # 0015-2015-2,150.0,document
ocds-lcuori-mrY1dr-SEDS-No.006/2015-2,ocds-lcuori-mrY1dr-SEDS-No.006/2015-2/3,mrY1dr-SEDS-No.006/2015-2,mrY1dr-SEDS-No.006/2015-2,2000.0,document
ocds-lcuori-oLjYzr-LPN-MSFY-01-2015-2,ocds-lcuori-oLjYzr-LPN-MSFY-01-2015-2/4,oLjYzr-LPN-MSFY-01-2015-2,oLjYzr-LPN-MSFY-01-2015-2,1500.0,document
ocds-lcuori-kR2jmR-LPN-No-UE-AECID-TSC-001-2015-2,ocds-lcuori-kR2jmR-LPN-No-UE-AECID-TSC-001-2015-2/3,kR2jmR-LPN-No-UE-AECID-TSC-001-2015-2,kR2jmR-LPN-No-UE-AECID-TSC-001-2015-2,150.0,document
ocds-lcuori-2LmqDL-LPrNO-127-AMDC-162-2015-2,ocds-lcuori-2LmqDL-LPrNO-127-AMDC-162-2015-2/3,2LmqDL-LPrNO-127-AMDC-162-2015-2,2LmqDL-LPrNO-127-AMDC-162-2015-2,200.0,document
ocds-lcuori-1RaEMR-Licitacion Privada 0026-2015-2,ocds-lcuori-1RaEMR-Licitacion Privada 0026-2015-2/3,1RaEMR-Licitacion Privada 0026-2015-2,1RaEMR-Licitacion Privada 0026-2015-2,150.0,document
ocds-lcuori-1RaEMR-Licitacion Privada N° 11-2015-2,ocds-lcuori-1RaEMR-Licitacion Privada N° 11-2015-2/3,1RaEMR-Licitacion Privada N° 11-2015-2,1RaEMR-Licitacion Privada N° 11-2015-2,150.0,document
ocds-lcuori-1RaEMR-Licitacion Privada 12-2015-2,ocds-lcuori-1RaEMR-Licitacion Privada 12-2015-2/3,1RaEMR-Licitacion Privada 12-2015-2,1RaEMR-Licitacion Privada 12-2015-2,150.0,document
ocds-lcuori-2LmqDL-LPrNO-61-AMDC-93-2015 2-2,ocds-lcuori-2LmqDL-LPrNO-61-AMDC-93-2015 2-2/3,2LmqDL-LPrNO-61-AMDC-93-2015 2-2,2LmqDL-LPrNO-61-AMDC-93-2015 2-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-76-AMDC-108-2015-2,ocds-lcuori-2LmqDL-LPrNO-76-AMDC-108-2015-2/3,2LmqDL-LPrNO-76-AMDC-108-2015-2,2LmqDL-LPrNO-76-AMDC-108-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-77-AMDC-109-2015-2,ocds-lcuori-2LmqDL-LPrNO-77-AMDC-109-2015-2/3,2LmqDL-LPrNO-77-AMDC-109-2015-2,2LmqDL-LPrNO-77-AMDC-109-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-177-AMDC-230-2015-2,ocds-lcuori-2LmqDL-LPrNO-177-AMDC-230-2015-2/3,2LmqDL-LPrNO-177-AMDC-230-2015-2,2LmqDL-LPrNO-177-AMDC-230-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-178-AMDC-231-2015-2,ocds-lcuori-2LmqDL-LPrNO-178-AMDC-231-2015-2/3,2LmqDL-LPrNO-178-AMDC-231-2015-2,2LmqDL-LPrNO-178-AMDC-231-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-179-AMDC-232-2015-2,ocds-lcuori-2LmqDL-LPrNO-179-AMDC-232-2015-2/3,2LmqDL-LPrNO-179-AMDC-232-2015-2,2LmqDL-LPrNO-179-AMDC-232-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-182-AMDC-235-2015-2,ocds-lcuori-2LmqDL-LPrNO-182-AMDC-235-2015-2/3,2LmqDL-LPrNO-182-AMDC-235-2015-2,2LmqDL-LPrNO-182-AMDC-235-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-180-AMDC-233-2015-2,ocds-lcuori-2LmqDL-LPrNO-180-AMDC-233-2015-2/3,2LmqDL-LPrNO-180-AMDC-233-2015-2,2LmqDL-LPrNO-180-AMDC-233-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-181-AMDC-234-2015-2,ocds-lcuori-2LmqDL-LPrNO-181-AMDC-234-2015-2/3,2LmqDL-LPrNO-181-AMDC-234-2015-2,2LmqDL-LPrNO-181-AMDC-234-2015-2,200.0,document
ocds-lcuori-orvovL-LPN-SEAF-3-2015-MEDICAMENTOS-BOTIQUINES-2,ocds-lcuori-orvovL-LPN-SEAF-3-2015-MEDICAMENTOS-BOTIQUINES-2/3,orvovL-LPN-SEAF-3-2015-MEDICAMENTOS-BOTIQUINES-2,orvovL-LPN-SEAF-3-2015-MEDICAMENTOS-BOTIQUINES-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-26-AMDC-34-2015-2,ocds-lcuori-2LmqDL-LPrNO-26-AMDC-34-2015-2/4,2LmqDL-LPrNO-26-AMDC-34-2015-2,2LmqDL-LPrNO-26-AMDC-34-2015-2,200.0,document
ocds-lcuori-2LmqDL-CPrNO-02-AMDC-05-2015-2,ocds-lcuori-2LmqDL-CPrNO-02-AMDC-05-2015-2/4,2LmqDL-CPrNO-02-AMDC-05-2015-2,2LmqDL-CPrNO-02-AMDC-05-2015-2,200.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-14-2015-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-14-2015-2/4,wrV3LP-LPR-IDECOAS-FHIS-14-2015-2,wrV3LP-LPR-IDECOAS-FHIS-14-2015-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-67-AMDC-97-2015-2-2,ocds-lcuori-2LmqDL-LPrNO-67-AMDC-97-2015-2-2/3,2LmqDL-LPrNO-67-AMDC-97-2015-2-2,2LmqDL-LPrNO-67-AMDC-97-2015-2-2,200.0,document
ocds-lcuori-2LmqDL-CPNS-10-AMDC-BCIE-2015-2,ocds-lcuori-2LmqDL-CPNS-10-AMDC-BCIE-2015-2/4,2LmqDL-CPNS-10-AMDC-BCIE-2015-2,2LmqDL-CPNS-10-AMDC-BCIE-2015-2,300.0,document
ocds-lcuori-2LmqDL-CPNS-11-AMDC-BCIE-2015-2,ocds-lcuori-2LmqDL-CPNS-11-AMDC-BCIE-2015-2/4,2LmqDL-CPNS-11-AMDC-BCIE-2015-2,2LmqDL-CPNS-11-AMDC-BCIE-2015-2,300.0,document
ocds-lcuori-2LmqDL-LPN-08-AMDC-BCIE-2014-2,ocds-lcuori-2LmqDL-LPN-08-AMDC-BCIE-2014-2/4,2LmqDL-LPN-08-AMDC-BCIE-2014-2,2LmqDL-LPN-08-AMDC-BCIE-2014-2,1000.0,document
ocds-lcuori-wrVJ9r-LPN-002-2015-2,ocds-lcuori-wrVJ9r-LPN-002-2015-2/3,wrVJ9r-LPN-002-2015-2,wrVJ9r-LPN-002-2015-2,100.0,document
ocds-lcuori-2LmqDL-LPrNO-83-AMDC-115-2015-2-2,ocds-lcuori-2LmqDL-LPrNO-83-AMDC-115-2015-2-2/3,2LmqDL-LPrNO-83-AMDC-115-2015-2-2,2LmqDL-LPrNO-83-AMDC-115-2015-2-2,200.0,document
ocds-lcuori-mrY1dr-LPN-SEDS-005-2015-2,ocds-lcuori-mrY1dr-LPN-SEDS-005-2015-2/3,mrY1dr-LPN-SEDS-005-2015-2,mrY1dr-LPN-SEDS-005-2015-2,1000.0,document
ocds-lcuori-KLg9wR-LPN-005-2015-DA-2,ocds-lcuori-KLg9wR-LPN-005-2015-DA-2/3,KLg9wR-LPN-005-2015-DA-2,KLg9wR-LPN-005-2015-DA-2,1000.0,document
ocds-lcuori-KLg9wR-LPN-006-2015-DA-2,ocds-lcuori-KLg9wR-LPN-006-2015-DA-2/3,KLg9wR-LPN-006-2015-DA-2,KLg9wR-LPN-006-2015-DA-2,1000.0,document
ocds-lcuori-KLg9wR-LPN-007-2015-DA-2,ocds-lcuori-KLg9wR-LPN-007-2015-DA-2/3,KLg9wR-LPN-007-2015-DA-2,KLg9wR-LPN-007-2015-DA-2,500.0,document
ocds-lcuori-PLeQ0L-LPNS-MEP-001-2015-2,ocds-lcuori-PLeQ0L-LPNS-MEP-001-2015-2/3,PLeQ0L-LPNS-MEP-001-2015-2,PLeQ0L-LPNS-MEP-001-2015-2,1000.0,document
ocds-lcuori-DRWQ0L-HONDUCOR-LPN-001-2015-2,ocds-lcuori-DRWQ0L-HONDUCOR-LPN-001-2015-2/3,DRWQ0L-HONDUCOR-LPN-001-2015-2,DRWQ0L-HONDUCOR-LPN-001-2015-2,500.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-15-2015-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-15-2015-2/3,wrV3LP-LPR-IDECOAS-FHIS-15-2015-2,wrV3LP-LPR-IDECOAS-FHIS-15-2015-2,300.0,document
ocds-lcuori-wrVJ9r-SAG-DICTA-06-2015-2,ocds-lcuori-wrVJ9r-SAG-DICTA-06-2015-2/4,wrVJ9r-SAG-DICTA-06-2015-2,wrVJ9r-SAG-DICTA-06-2015-2,100.0,document
ocds-lcuori-grxq2L-LPN-DEI-DA-010-2015-2,ocds-lcuori-grxq2L-LPN-DEI-DA-010-2015-2/3,grxq2L-LPN-DEI-DA-010-2015-2,grxq2L-LPN-DEI-DA-010-2015-2,500.0,document
ocds-lcuori-2LmqDL-LPuNBS-09-AMDC-219-2015-2,ocds-lcuori-2LmqDL-LPuNBS-09-AMDC-219-2015-2/3,2LmqDL-LPuNBS-09-AMDC-219-2015-2,2LmqDL-LPuNBS-09-AMDC-219-2015-2,500.0,document
ocds-lcuori-PGJALo-LPN No.100-012-2015-2,ocds-lcuori-PGJALo-LPN No.100-012-2015-2/3,PGJALo-LPN No.100-012-2015-2,PGJALo-LPN No.100-012-2015-2,1000.0,document
ocds-lcuori-2LmqDL-LPrNBS-05-AMDC-59-2015-2,ocds-lcuori-2LmqDL-LPrNBS-05-AMDC-59-2015-2/3,2LmqDL-LPrNBS-05-AMDC-59-2015-2,2LmqDL-LPrNBS-05-AMDC-59-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-46-AMDC-68-2015-2,ocds-lcuori-2LmqDL-LPrNO-46-AMDC-68-2015-2/3,2LmqDL-LPrNO-46-AMDC-68-2015-2,2LmqDL-LPrNO-46-AMDC-68-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-47-AMDC-69-2015-2,ocds-lcuori-2LmqDL-LPrNO-47-AMDC-69-2015-2/3,2LmqDL-LPrNO-47-AMDC-69-2015-2,2LmqDL-LPrNO-47-AMDC-69-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNBS-12-AMDC-181-2015-2,ocds-lcuori-2LmqDL-LPrNBS-12-AMDC-181-2015-2/3,2LmqDL-LPrNBS-12-AMDC-181-2015-2,2LmqDL-LPrNBS-12-AMDC-181-2015-2,200.0,document
ocds-lcuori-kG1ger-pub 02-2015-2,ocds-lcuori-kG1ger-pub 02-2015-2/3,kG1ger-pub 02-2015-2,kG1ger-pub 02-2015-2,1500.0,document
ocds-lcuori-2LmqDL-LPrNBS-13-AMDC-209-2015-2,ocds-lcuori-2LmqDL-LPrNBS-13-AMDC-209-2015-2/3,2LmqDL-LPrNBS-13-AMDC-209-2015-2,2LmqDL-LPrNBS-13-AMDC-209-2015-2,200.0,document
ocds-lcuori-orvDGM-LPN-SANAA-PROSAGUA-003-2015-2,ocds-lcuori-orvDGM-LPN-SANAA-PROSAGUA-003-2015-2/3,orvDGM-LPN-SANAA-PROSAGUA-003-2015-2,orvDGM-LPN-SANAA-PROSAGUA-003-2015-2,800.0,document
ocds-lcuori-PGJALo-LPN 100-014-2015-2,ocds-lcuori-PGJALo-LPN 100-014-2015-2/3,PGJALo-LPN 100-014-2015-2,PGJALo-LPN 100-014-2015-2,1000.0,document
ocds-lcuori-kG1ger-01-2015-2,ocds-lcuori-kG1ger-01-2015-2/3,kG1ger-01-2015-2,kG1ger-01-2015-2,1500.0,document
ocds-lcuori-1RaEMR-Licitacion privada 0015-2015-2,ocds-lcuori-1RaEMR-Licitacion privada 0015-2015-2/3,1RaEMR-Licitacion privada 0015-2015-2,1RaEMR-Licitacion privada 0015-2015-2,150.0,document
ocds-lcuori-1RaEMR-Licitacion privada 0017-2015-2,ocds-lcuori-1RaEMR-Licitacion privada 0017-2015-2/3,1RaEMR-Licitacion privada 0017-2015-2,1RaEMR-Licitacion privada 0017-2015-2,150.0,document
ocds-lcuori-gGywVr-01-2015-2,ocds-lcuori-gGywVr-01-2015-2/3,gGywVr-01-2015-2,gGywVr-01-2015-2,549000.0,document
ocds-lcuori-2LmqDL-LPrNBS-11-AMDC-163-2015-2,ocds-lcuori-2LmqDL-LPrNBS-11-AMDC-163-2015-2/3,2LmqDL-LPrNBS-11-AMDC-163-2015-2,2LmqDL-LPrNBS-11-AMDC-163-2015-2,200.0,document
ocds-lcuori-kG1ger-pub 05-2015-2,ocds-lcuori-kG1ger-pub 05-2015-2/3,kG1ger-pub 05-2015-2,kG1ger-pub 05-2015-2,1500.0,document
ocds-lcuori-1RaEMR-Licitacion Privada 017-2015-2,ocds-lcuori-1RaEMR-Licitacion Privada 017-2015-2/3,1RaEMR-Licitacion Privada 017-2015-2,1RaEMR-Licitacion Privada 017-2015-2,150.0,document
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-10-2015-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-10-2015-2/3,wrV3LP-COT-IDECOAS-FHIS-10-2015-2,wrV3LP-COT-IDECOAS-FHIS-10-2015-2,300.0,document
ocds-lcuori-orvDGM-CPN-PROSAGUA-009-2015-2,ocds-lcuori-orvDGM-CPN-PROSAGUA-009-2015-2/3,orvDGM-CPN-PROSAGUA-009-2015-2,orvDGM-CPN-PROSAGUA-009-2015-2,800.0,document
ocds-lcuori-JLKAbR-IHAH-002-2015-2,ocds-lcuori-JLKAbR-IHAH-002-2015-2/3,JLKAbR-IHAH-002-2015-2,JLKAbR-IHAH-002-2015-2,300.0,document
ocds-lcuori-orvovL-CPN-SEAF-1-2015-AUDITORIA-SISTEMA-REGISTRO-2,ocds-lcuori-orvovL-CPN-SEAF-1-2015-AUDITORIA-SISTEMA-REGISTRO-2/3,orvovL-CPN-SEAF-1-2015-AUDITORIA-SISTEMA-REGISTRO-2,orvovL-CPN-SEAF-1-2015-AUDITORIA-SISTEMA-REGISTRO-2,500.0,document
ocds-lcuori-orvovL-CPN-1-2015-SEAPI-SUPERVISION-SANIT-UNAHVS-2,ocds-lcuori-orvovL-CPN-1-2015-SEAPI-SUPERVISION-SANIT-UNAHVS-2/4,orvovL-CPN-1-2015-SEAPI-SUPERVISION-SANIT-UNAHVS-2,orvovL-CPN-1-2015-SEAPI-SUPERVISION-SANIT-UNAHVS-2,500.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-24-2015-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-24-2015-2/3,wrV3LP-LPR-IDECOAS-FHIS-24-2015-2,wrV3LP-LPR-IDECOAS-FHIS-24-2015-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-18-2015-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-18-2015-2/3,wrV3LP-LPR-IDECOAS-FHIS-18-2015-2,wrV3LP-LPR-IDECOAS-FHIS-18-2015-2,300.0,document
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-11-2015-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-11-2015-2/3,wrV3LP-COT-IDECOAS-FHIS-11-2015-2,wrV3LP-COT-IDECOAS-FHIS-11-2015-2,300.0,document
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-05-2015 2°PROCESO-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-05-2015 2°PROCESO-2/3,wrV3LP-COT-IDECOAS-FHIS-05-2015 2°PROCESO-2,wrV3LP-COT-IDECOAS-FHIS-05-2015 2°PROCESO-2,300.0,document
ocds-lcuori-wrVJ9r-LPN-003-2015-2,ocds-lcuori-wrVJ9r-LPN-003-2015-2/3,wrVJ9r-LPN-003-2015-2,wrVJ9r-LPN-003-2015-2,100.0,document
ocds-lcuori-wrVJ9r-LPN-4-2015-2,ocds-lcuori-wrVJ9r-LPN-4-2015-2/3,wrVJ9r-LPN-4-2015-2,wrVJ9r-LPN-4-2015-2,100.0,document
ocds-lcuori-lRoanL-LPN-MSRY-01-2015-2,ocds-lcuori-lRoanL-LPN-MSRY-01-2015-2/3,lRoanL-LPN-MSRY-01-2015-2,lRoanL-LPN-MSRY-01-2015-2,2000.0,document
ocds-lcuori-orvDGM-LPN-SANAA-PEG-045-2015-2,ocds-lcuori-orvDGM-LPN-SANAA-PEG-045-2015-2/3,orvDGM-LPN-SANAA-PEG-045-2015-2,orvDGM-LPN-SANAA-PEG-045-2015-2,800.0,document
ocds-lcuori-2LmqDL-LPuNBS-05-AMDC-64-2015-2,ocds-lcuori-2LmqDL-LPuNBS-05-AMDC-64-2015-2/3,2LmqDL-LPuNBS-05-AMDC-64-2015-2,2LmqDL-LPuNBS-05-AMDC-64-2015-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-129-AMDC-165-2015-2,ocds-lcuori-2LmqDL-LPrNO-129-AMDC-165-2015-2/3,2LmqDL-LPrNO-129-AMDC-165-2015-2,2LmqDL-LPrNO-129-AMDC-165-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-27-AMDC-37-2015-2,ocds-lcuori-2LmqDL-LPrNO-27-AMDC-37-2015-2/3,2LmqDL-LPrNO-27-AMDC-37-2015-2,2LmqDL-LPrNO-27-AMDC-37-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-28-AMDC-38-2015-2,ocds-lcuori-2LmqDL-LPrNO-28-AMDC-38-2015-2/3,2LmqDL-LPrNO-28-AMDC-38-2015-2,2LmqDL-LPrNO-28-AMDC-38-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-29-AMDC-39-2015-2,ocds-lcuori-2LmqDL-LPrNO-29-AMDC-39-2015-2/3,2LmqDL-LPrNO-29-AMDC-39-2015-2,2LmqDL-LPrNO-29-AMDC-39-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPuNO-12-AMDC-229-2015-2,ocds-lcuori-2LmqDL-LPuNO-12-AMDC-229-2015-2/3,2LmqDL-LPuNO-12-AMDC-229-2015-2,2LmqDL-LPuNO-12-AMDC-229-2015-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-78-AMDC-110-2015-2,ocds-lcuori-2LmqDL-LPrNO-78-AMDC-110-2015-2/3,2LmqDL-LPrNO-78-AMDC-110-2015-2,2LmqDL-LPrNO-78-AMDC-110-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-83-AMDC-115-2015-2,ocds-lcuori-2LmqDL-LPrNO-83-AMDC-115-2015-2/3,2LmqDL-LPrNO-83-AMDC-115-2015-2,2LmqDL-LPrNO-83-AMDC-115-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-84-AMDC-116-2015-2,ocds-lcuori-2LmqDL-LPrNO-84-AMDC-116-2015-2/3,2LmqDL-LPrNO-84-AMDC-116-2015-2,2LmqDL-LPrNO-84-AMDC-116-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-85-AMDC-117-2015-2,ocds-lcuori-2LmqDL-LPrNO-85-AMDC-117-2015-2/3,2LmqDL-LPrNO-85-AMDC-117-2015-2,2LmqDL-LPrNO-85-AMDC-117-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-86-AMDC-118-2015-2,ocds-lcuori-2LmqDL-LPrNO-86-AMDC-118-2015-2/3,2LmqDL-LPrNO-86-AMDC-118-2015-2,2LmqDL-LPrNO-86-AMDC-118-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-87-AMDC-119-2015-2,ocds-lcuori-2LmqDL-LPrNO-87-AMDC-119-2015-2/3,2LmqDL-LPrNO-87-AMDC-119-2015-2,2LmqDL-LPrNO-87-AMDC-119-2015-2,200.0,document
ocds-lcuori-JLKAbR-001-2015 Prestacion de Servicio de Vigilancia-2,ocds-lcuori-JLKAbR-001-2015 Prestacion de Servicio de Vigilancia-2/3,JLKAbR-001-2015 Prestacion de Servicio de Vigilancia-2,JLKAbR-001-2015 Prestacion de Servicio de Vigilancia-2,300.0,document
ocds-lcuori-orvOoL-LPR-08-2015-HE-MC-2,ocds-lcuori-orvOoL-LPR-08-2015-HE-MC-2/3,orvOoL-LPR-08-2015-HE-MC-2,orvOoL-LPR-08-2015-HE-MC-2,500.0,document
ocds-lcuori-MLQW8R-01-2015-2,ocds-lcuori-MLQW8R-01-2015-2/3,MLQW8R-01-2015-2,MLQW8R-01-2015-2,50.0,document
