ocid,id,awards/0/id
ocds-lcuori-jRDA5r-Solicitud No 954 -1,ocds-lcuori-jRDA5r-Solicitud No 954 -1/3,jRDA5r-Solicitud No 954 -1
ocds-lcuori-2LmqDL-LPrNO-507-AMDC-571-2017-2,ocds-lcuori-2LmqDL-LPrNO-507-AMDC-571-2017-2/3,2LmqDL-LPrNO-507-AMDC-571-2017-2
ocds-lcuori-mGEMGM-DCS-099-2017-1,ocds-lcuori-mGEMGM-DCS-099-2017-1/3,mGEMGM-DCS-099-2017-1
ocds-lcuori-PR8dYR-294-2017-1,ocds-lcuori-PR8dYR-294-2017-1/3,PR8dYR-294-2017-1
ocds-lcuori-grxXEr-COT.90-17-1,ocds-lcuori-grxXEr-COT.90-17-1/3,grxXEr-COT.90-17-1
ocds-lcuori-JLKYJR-CM-014-2017-SEDIS-SSIS/PRAF-1,ocds-lcuori-JLKYJR-CM-014-2017-SEDIS-SSIS/PRAF-1/3,JLKYJR-CM-014-2017-SEDIS-SSIS/PRAF-1
ocds-lcuori-vGZKAR-CM-AMD-CS-239-2017-1,ocds-lcuori-vGZKAR-CM-AMD-CS-239-2017-1/3,vGZKAR-CM-AMD-CS-239-2017-1
ocds-lcuori-gGyPbL-CM-043-EL COYOLAR-2017-1,ocds-lcuori-gGyPbL-CM-043-EL COYOLAR-2017-1/3,gGyPbL-CM-043-EL COYOLAR-2017-1
ocds-lcuori-JLKbbr-STSS-143-2017-1,ocds-lcuori-JLKbbr-STSS-143-2017-1/3,JLKbbr-STSS-143-2017-1
ocds-lcuori-KLgnzr-UMCE2017084-1,ocds-lcuori-KLgnzr-UMCE2017084-1/3,KLgnzr-UMCE2017084-1
ocds-lcuori-wrVggL-CM-79-CHOLBOMB-2017-1,ocds-lcuori-wrVggL-CM-79-CHOLBOMB-2017-1/4,wrVggL-CM-79-CHOLBOMB-2017-1
ocds-lcuori-PLe00r-CONEANFO-PROELEM-80-2017-1,ocds-lcuori-PLe00r-CONEANFO-PROELEM-80-2017-1/3,PLe00r-CONEANFO-PROELEM-80-2017-1
ocds-lcuori-MLQmwL-CM-278-2017-1,ocds-lcuori-MLQmwL-CM-278-2017-1/3,MLQmwL-CM-278-2017-1
ocds-lcuori-yRl8kR-CM-071-IHTT-2017-1,ocds-lcuori-yRl8kR-CM-071-IHTT-2017-1/3,yRl8kR-CM-071-IHTT-2017-1
ocds-lcuori-grxXEr-L.P. 051-17-2,ocds-lcuori-grxXEr-L.P. 051-17-2/3,grxXEr-L.P. 051-17-2
ocds-lcuori-PR8ooG-CM-34-CONAPID-2017-1,ocds-lcuori-PR8ooG-CM-34-CONAPID-2017-1/3,PR8ooG-CM-34-CONAPID-2017-1
ocds-lcuori-WRz0xL-Nº CM-SAR-121-2017-1,ocds-lcuori-WRz0xL-Nº CM-SAR-121-2017-1/4,WRz0xL-Nº CM-SAR-121-2017-1
ocds-lcuori-orvwnL-CM-059-INP-2017-1,ocds-lcuori-orvwnL-CM-059-INP-2017-1/3,orvwnL-CM-059-INP-2017-1
ocds-lcuori-DL9JqG-CM-0214TOGRL-2017-1,ocds-lcuori-DL9JqG-CM-0214TOGRL-2017-1/3,DL9JqG-CM-0214TOGRL-2017-1
ocds-lcuori-yRlnPL-CM-007-UPNFM-CURPS-2017-1,ocds-lcuori-yRlnPL-CM-007-UPNFM-CURPS-2017-1/4,yRlnPL-CM-007-UPNFM-CURPS-2017-1
ocds-lcuori-WRz0xL-CM-SAR-122-2017-1,ocds-lcuori-WRz0xL-CM-SAR-122-2017-1/3,WRz0xL-CM-SAR-122-2017-1
ocds-lcuori-mGEMGM-DCS-100-2017-1,ocds-lcuori-mGEMGM-DCS-100-2017-1/3,mGEMGM-DCS-100-2017-1
ocds-lcuori-NrdVGA-CM-464-SEDUC-2017-1,ocds-lcuori-NrdVGA-CM-464-SEDUC-2017-1/4,NrdVGA-CM-464-SEDUC-2017-1
ocds-lcuori-jRDA5r-Solicitud No-896-1,ocds-lcuori-jRDA5r-Solicitud No-896-1/3,jRDA5r-Solicitud No-896-1
ocds-lcuori-NLP0XL-UTA-CDF-COT-15-2017-1,ocds-lcuori-NLP0XL-UTA-CDF-COT-15-2017-1/3,NLP0XL-UTA-CDF-COT-15-2017-1
ocds-lcuori-ERpoAG-HBCBC-CM-020-2017-1,ocds-lcuori-ERpoAG-HBCBC-CM-020-2017-1/3,ERpoAG-HBCBC-CM-020-2017-1
ocds-lcuori-NLP4qL-SEFIN-UAP-EI-022-2017-2,ocds-lcuori-NLP4qL-SEFIN-UAP-EI-022-2017-2/4,NLP4qL-SEFIN-UAP-EI-022-2017-2
ocds-lcuori-MLQmwL-CM-170-2017-1,ocds-lcuori-MLQmwL-CM-170-2017-1/3,MLQmwL-CM-170-2017-1
ocds-lcuori-wrV3LP-CMA-162-A-2017-1,ocds-lcuori-wrV3LP-CMA-162-A-2017-1/3,wrV3LP-CMA-162-A-2017-1
ocds-lcuori-jRDA5r-Solicitud No 1276-1,ocds-lcuori-jRDA5r-Solicitud No 1276-1/3,jRDA5r-Solicitud No 1276-1
ocds-lcuori-yRlnPL-CM-008-UPNFM-CURSPS-2017-1,ocds-lcuori-yRlnPL-CM-008-UPNFM-CURSPS-2017-1/4,yRlnPL-CM-008-UPNFM-CURSPS-2017-1
ocds-lcuori-7rBxpG-CPúblico No.01-2017-2,ocds-lcuori-7rBxpG-CPúblico No.01-2017-2/3,7rBxpG-CPúblico No.01-2017-2
ocds-lcuori-ERpWgG-SRE-COTIZACION No. 289-2017-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No. 289-2017-1/3,ERpWgG-SRE-COTIZACION No. 289-2017-1
ocds-lcuori-mGEMGM-DCS-172-2017-UR-1,ocds-lcuori-mGEMGM-DCS-172-2017-UR-1/3,mGEMGM-DCS-172-2017-UR-1
ocds-lcuori-PGJALo-CM-ENEE-G-661-2017-1,ocds-lcuori-PGJALo-CM-ENEE-G-661-2017-1/3,PGJALo-CM-ENEE-G-661-2017-1
ocds-lcuori-PR8dYR-412-2017-1,ocds-lcuori-PR8dYR-412-2017-1/3,PR8dYR-412-2017-1
ocds-lcuori-wrVJ9r-CM-DICTA-207-2017-1,ocds-lcuori-wrVJ9r-CM-DICTA-207-2017-1/4,wrVJ9r-CM-DICTA-207-2017-1
ocds-lcuori-yRlnPL-CM-009-UPNFM-CURSPS-2017-1,ocds-lcuori-yRlnPL-CM-009-UPNFM-CURSPS-2017-1/4,yRlnPL-CM-009-UPNFM-CURSPS-2017-1
ocds-lcuori-gLnw4G-OCHBCBLP-00011-2017-1,ocds-lcuori-gLnw4G-OCHBCBLP-00011-2017-1/3,gLnw4G-OCHBCBLP-00011-2017-1
ocds-lcuori-ERpoAG-HBCBC-CM-021-2017-1,ocds-lcuori-ERpoAG-HBCBC-CM-021-2017-1/4,ERpoAG-HBCBC-CM-021-2017-1
ocds-lcuori-gLnw4G-OCHBCBLP-00012-2017-1,ocds-lcuori-gLnw4G-OCHBCBLP-00012-2017-1/3,gLnw4G-OCHBCBLP-00012-2017-1
ocds-lcuori-2Lmz0G-CM-364-BNP-2017-1,ocds-lcuori-2Lmz0G-CM-364-BNP-2017-1/3,2Lmz0G-CM-364-BNP-2017-1
ocds-lcuori-yRlaDr-LP. 002-2017-RSDCH-2,ocds-lcuori-yRlaDr-LP. 002-2017-RSDCH-2/3,yRlaDr-LP. 002-2017-RSDCH-2
ocds-lcuori-jRDA5r-Solicitud No 1275-1,ocds-lcuori-jRDA5r-Solicitud No 1275-1/3,jRDA5r-Solicitud No 1275-1
ocds-lcuori-yRlaDr-LP. 003-2017-RSDCH-2,ocds-lcuori-yRlaDr-LP. 003-2017-RSDCH-2/3,yRlaDr-LP. 003-2017-RSDCH-2
ocds-lcuori-DL9JqG-CM-0224TOGRL-2017-1,ocds-lcuori-DL9JqG-CM-0224TOGRL-2017-1/3,DL9JqG-CM-0224TOGRL-2017-1
ocds-lcuori-MLQmwL-CM-279-2017-1,ocds-lcuori-MLQmwL-CM-279-2017-1/3,MLQmwL-CM-279-2017-1
ocds-lcuori-PR8M9r-CM-0216-IP-2017-1,ocds-lcuori-PR8M9r-CM-0216-IP-2017-1/3,PR8M9r-CM-0216-IP-2017-1
ocds-lcuori-jRDA5r-Solicitud No 1001-1,ocds-lcuori-jRDA5r-Solicitud No 1001-1/3,jRDA5r-Solicitud No 1001-1
ocds-lcuori-DL9JqG-CM-0234TOGRL-2017-1,ocds-lcuori-DL9JqG-CM-0234TOGRL-2017-1/3,DL9JqG-CM-0234TOGRL-2017-1
ocds-lcuori-gLnw4G-OCHBCBLP-00013-2017-1,ocds-lcuori-gLnw4G-OCHBCBLP-00013-2017-1/4,gLnw4G-OCHBCBLP-00013-2017-1
ocds-lcuori-PR8jYL-CM-029-IHGM-2017-1,ocds-lcuori-PR8jYL-CM-029-IHGM-2017-1/3,PR8jYL-CM-029-IHGM-2017-1
ocds-lcuori-7rBZnr-021-CBY-2017-1,ocds-lcuori-7rBZnr-021-CBY-2017-1/3,7rBZnr-021-CBY-2017-1
ocds-lcuori-2Lmz0G-CM-365-BNP-2017-1,ocds-lcuori-2Lmz0G-CM-365-BNP-2017-1/3,2Lmz0G-CM-365-BNP-2017-1
ocds-lcuori-wrVJ9r-CM-DICTA-208-2017-1,ocds-lcuori-wrVJ9r-CM-DICTA-208-2017-1/4,wrVJ9r-CM-DICTA-208-2017-1
ocds-lcuori-jRDA5r-Solicitud No 1174-1,ocds-lcuori-jRDA5r-Solicitud No 1174-1/3,jRDA5r-Solicitud No 1174-1
ocds-lcuori-WRz0xL-CM-SAR-048-2017-1,ocds-lcuori-WRz0xL-CM-SAR-048-2017-1/3,WRz0xL-CM-SAR-048-2017-1
ocds-lcuori-2LmqDL-CPuNO-015-AMDC-310-2017-2,ocds-lcuori-2LmqDL-CPuNO-015-AMDC-310-2017-2/3,2LmqDL-CPuNO-015-AMDC-310-2017-2
ocds-lcuori-2LmqDL-LPrNO-388-AMDC-444-2017-2,ocds-lcuori-2LmqDL-LPrNO-388-AMDC-444-2017-2/3,2LmqDL-LPrNO-388-AMDC-444-2017-2
ocds-lcuori-PR847R-ICF-GA-LPN-001-2018-2,ocds-lcuori-PR847R-ICF-GA-LPN-001-2018-2/3,PR847R-ICF-GA-LPN-001-2018-2
ocds-lcuori-oLjPmR-CM-001-DECAD-2017-1,ocds-lcuori-oLjPmR-CM-001-DECAD-2017-1/3,oLjPmR-CM-001-DECAD-2017-1
ocds-lcuori-WRz0xL-CM-SAR-123-2017-1,ocds-lcuori-WRz0xL-CM-SAR-123-2017-1/3,WRz0xL-CM-SAR-123-2017-1
ocds-lcuori-DL9JqG-CM-0244TOGRL-2017-1,ocds-lcuori-DL9JqG-CM-0244TOGRL-2017-1/3,DL9JqG-CM-0244TOGRL-2017-1
ocds-lcuori-gLnw4G-OCHBCBLP-00014-2017-1,ocds-lcuori-gLnw4G-OCHBCBLP-00014-2017-1/3,gLnw4G-OCHBCBLP-00014-2017-1
ocds-lcuori-mGE7er-CM-053-DINAF-2017-1,ocds-lcuori-mGE7er-CM-053-DINAF-2017-1/3,mGE7er-CM-053-DINAF-2017-1
ocds-lcuori-oLjwAG-CM-061-CBQ-2017-1,ocds-lcuori-oLjwAG-CM-061-CBQ-2017-1/4,oLjwAG-CM-061-CBQ-2017-1
ocds-lcuori-2Lmz0G-CM-366-BNP-2017-1,ocds-lcuori-2Lmz0G-CM-366-BNP-2017-1/3,2Lmz0G-CM-366-BNP-2017-1
ocds-lcuori-DL9JqG-CM-0254TOGRL-2017-1,ocds-lcuori-DL9JqG-CM-0254TOGRL-2017-1/3,DL9JqG-CM-0254TOGRL-2017-1
ocds-lcuori-KLg8nG-CM-07-GL/SC08-2017-1,ocds-lcuori-KLg8nG-CM-07-GL/SC08-2017-1/4,KLg8nG-CM-07-GL/SC08-2017-1
ocds-lcuori-mrY1dr-CM-070-SEDS-2017-1,ocds-lcuori-mrY1dr-CM-070-SEDS-2017-1/4,mrY1dr-CM-070-SEDS-2017-1
ocds-lcuori-Zr5B9L-C-0528-2017-PE-0434-2017-1,ocds-lcuori-Zr5B9L-C-0528-2017-PE-0434-2017-1/3,Zr5B9L-C-0528-2017-PE-0434-2017-1
ocds-lcuori-2LmqDL-LPrNO-390-AMDC-446-2017-2,ocds-lcuori-2LmqDL-LPrNO-390-AMDC-446-2017-2/3,2LmqDL-LPrNO-390-AMDC-446-2017-2
ocds-lcuori-DL9JqG-CM-020-CALFFA-2017-1,ocds-lcuori-DL9JqG-CM-020-CALFFA-2017-1/3,DL9JqG-CM-020-CALFFA-2017-1
ocds-lcuori-oLjwAG-CM-062-CBQ-2017-1,ocds-lcuori-oLjwAG-CM-062-CBQ-2017-1/4,oLjwAG-CM-062-CBQ-2017-1
ocds-lcuori-NLPAVG-2017-045-FN-INAM-1,ocds-lcuori-NLPAVG-2017-045-FN-INAM-1/4,NLPAVG-2017-045-FN-INAM-1
ocds-lcuori-DL9JqG-CM-0264TOGRL-2017-1,ocds-lcuori-DL9JqG-CM-0264TOGRL-2017-1/3,DL9JqG-CM-0264TOGRL-2017-1
ocds-lcuori-2LmqDL-CPuNO-016-AMDC-311-2017-2,ocds-lcuori-2LmqDL-CPuNO-016-AMDC-311-2017-2/3,2LmqDL-CPuNO-016-AMDC-311-2017-2
ocds-lcuori-MLQmwL-CM-329-2017-1,ocds-lcuori-MLQmwL-CM-329-2017-1/3,MLQmwL-CM-329-2017-1
ocds-lcuori-gLkw4L-CM-305-CBD-2017-1,ocds-lcuori-gLkw4L-CM-305-CBD-2017-1/4,gLkw4L-CM-305-CBD-2017-1
ocds-lcuori-orvkNL-LPN No.02-2017-2,ocds-lcuori-orvkNL-LPN No.02-2017-2/3,orvkNL-LPN No.02-2017-2
ocds-lcuori-MrMPYR-270-2017-1,ocds-lcuori-MrMPYR-270-2017-1/3,MrMPYR-270-2017-1
ocds-lcuori-7G3mOr-CC-264-HBCBHSPS-2017-1,ocds-lcuori-7G3mOr-CC-264-HBCBHSPS-2017-1/4,7G3mOr-CC-264-HBCBHSPS-2017-1
ocds-lcuori-DL9JqG-CM-0274TOGRL-2017-1,ocds-lcuori-DL9JqG-CM-0274TOGRL-2017-1/3,DL9JqG-CM-0274TOGRL-2017-1
ocds-lcuori-grxx7r-CM-017-BSLV-2017-1,ocds-lcuori-grxx7r-CM-017-BSLV-2017-1/3,grxx7r-CM-017-BSLV-2017-1
ocds-lcuori-mrY1dr-CM-136-SEDS-2017-1,ocds-lcuori-mrY1dr-CM-136-SEDS-2017-1/3,mrY1dr-CM-136-SEDS-2017-1
ocds-lcuori-DL9JqG-CM-033-XXIBTNPM-2017-1,ocds-lcuori-DL9JqG-CM-033-XXIBTNPM-2017-1/3,DL9JqG-CM-033-XXIBTNPM-2017-1
ocds-lcuori-vGZWNR-10005646-IHSS-SPS-1,ocds-lcuori-vGZWNR-10005646-IHSS-SPS-1/3,vGZWNR-10005646-IHSS-SPS-1
ocds-lcuori-PR847R-ICF-GA-LPN-003-2018-2,ocds-lcuori-PR847R-ICF-GA-LPN-003-2018-2/3,PR847R-ICF-GA-LPN-003-2018-2
ocds-lcuori-yRlm9r-CM-UNACIFOR.ABRIL-007/2017-1,ocds-lcuori-yRlm9r-CM-UNACIFOR.ABRIL-007/2017-1/4,yRlm9r-CM-UNACIFOR.ABRIL-007/2017-1
ocds-lcuori-XRbOkr-CS-CSJ-2017-0751-1,ocds-lcuori-XRbOkr-CS-CSJ-2017-0751-1/3,XRbOkr-CS-CSJ-2017-0751-1
ocds-lcuori-jRDA5r-Solicitud No 1282-1,ocds-lcuori-jRDA5r-Solicitud No 1282-1/3,jRDA5r-Solicitud No 1282-1
ocds-lcuori-MLQmwL-CM-330-2017-1,ocds-lcuori-MLQmwL-CM-330-2017-1/3,MLQmwL-CM-330-2017-1
ocds-lcuori-orvkNL-LPN No.03-2017-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.03-2017-SEAF-UNAH-2/3,orvkNL-LPN No.03-2017-SEAF-UNAH-2
ocds-lcuori-gGywVr-03-2017-1,ocds-lcuori-gGywVr-03-2017-1/3,gGywVr-03-2017-1
ocds-lcuori-jRDYor-CM-067-SEDIS-2017-1,ocds-lcuori-jRDYor-CM-067-SEDIS-2017-1/3,jRDYor-CM-067-SEDIS-2017-1
ocds-lcuori-mrY1dr-CM-072-SEDS-2017-1,ocds-lcuori-mrY1dr-CM-072-SEDS-2017-1/4,mrY1dr-CM-072-SEDS-2017-1
ocds-lcuori-XRbOkr-CS-CSJ-2017-0752-1,ocds-lcuori-XRbOkr-CS-CSJ-2017-0752-1/3,XRbOkr-CS-CSJ-2017-0752-1
ocds-lcuori-KLgDwG-419-CM-IHT-2017-1,ocds-lcuori-KLgDwG-419-CM-IHT-2017-1/4,KLgDwG-419-CM-IHT-2017-1
ocds-lcuori-jRDA5r-Solicitud No 1044-1,ocds-lcuori-jRDA5r-Solicitud No 1044-1/3,jRDA5r-Solicitud No 1044-1
ocds-lcuori-wrVJ9r-CM-DICTA-208/2-2017-1,ocds-lcuori-wrVJ9r-CM-DICTA-208/2-2017-1/3,wrVJ9r-CM-DICTA-208/2-2017-1
ocds-lcuori-jRDA5r-Solicitud No 580-1,ocds-lcuori-jRDA5r-Solicitud No 580-1/3,jRDA5r-Solicitud No 580-1
ocds-lcuori-PGJALo-LPN-100-017-2017-2,ocds-lcuori-PGJALo-LPN-100-017-2017-2/3,PGJALo-LPN-100-017-2017-2
ocds-lcuori-mGEvMR-LIC 02-2017-2,ocds-lcuori-mGEvMR-LIC 02-2017-2/3,mGEvMR-LIC 02-2017-2
ocds-lcuori-DL9JqG-CM-0294TOGRL-2017-1,ocds-lcuori-DL9JqG-CM-0294TOGRL-2017-1/3,DL9JqG-CM-0294TOGRL-2017-1
ocds-lcuori-grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-25-2017-1,ocds-lcuori-grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-25-2017-1/4,grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-25-2017-1
ocds-lcuori-NrdVGA-CM-465-SEDUC-2017-1,ocds-lcuori-NrdVGA-CM-465-SEDUC-2017-1/3,NrdVGA-CM-465-SEDUC-2017-1
ocds-lcuori-ERpWgG-SRE COTIZACION No.527-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.527-2017-1/3,ERpWgG-SRE COTIZACION No.527-2017-1
ocds-lcuori-mGEvMR-COT. 35-2017-1,ocds-lcuori-mGEvMR-COT. 35-2017-1/3,mGEvMR-COT. 35-2017-1
ocds-lcuori-8L47ar-CC-HSMO-008-2017-1,ocds-lcuori-8L47ar-CC-HSMO-008-2017-1/3,8L47ar-CC-HSMO-008-2017-1
ocds-lcuori-WRz0xL-CM-SAR-595-2017-1,ocds-lcuori-WRz0xL-CM-SAR-595-2017-1/3,WRz0xL-CM-SAR-595-2017-1
ocds-lcuori-PLeQ0L-CM-MEP-1042-17-1,ocds-lcuori-PLeQ0L-CM-MEP-1042-17-1/4,PLeQ0L-CM-MEP-1042-17-1
ocds-lcuori-WRz0xL-LPN-SAR-005-2017-2,ocds-lcuori-WRz0xL-LPN-SAR-005-2017-2/3,WRz0xL-LPN-SAR-005-2017-2
ocds-lcuori-orvwnL-CM-215-INP-2017-1,ocds-lcuori-orvwnL-CM-215-INP-2017-1/3,orvwnL-CM-215-INP-2017-1
ocds-lcuori-wrVJ9r-CM-DICTA-209-2017-1,ocds-lcuori-wrVJ9r-CM-DICTA-209-2017-1/4,wrVJ9r-CM-DICTA-209-2017-1
ocds-lcuori-KLg9wR-045-17-1,ocds-lcuori-KLg9wR-045-17-1/3,KLg9wR-045-17-1
ocds-lcuori-XRbOkr-CS-CSJ-2017-0323-1,ocds-lcuori-XRbOkr-CS-CSJ-2017-0323-1/4,XRbOkr-CS-CSJ-2017-0323-1
ocds-lcuori-grxELe-125-2017-SAG-1,ocds-lcuori-grxELe-125-2017-SAG-1/3,grxELe-125-2017-SAG-1
ocds-lcuori-DL9JqG-CM-0304TOGRL-2017-1,ocds-lcuori-DL9JqG-CM-0304TOGRL-2017-1/3,DL9JqG-CM-0304TOGRL-2017-1
ocds-lcuori-mrY1dr-CM-073-SEDS-2017-1,ocds-lcuori-mrY1dr-CM-073-SEDS-2017-1/4,mrY1dr-CM-073-SEDS-2017-1
ocds-lcuori-PR85r9-SOL-PED20001788-1,ocds-lcuori-PR85r9-SOL-PED20001788-1/3,PR85r9-SOL-PED20001788-1
ocds-lcuori-KLgDwG-04-LP-IHT-2017-2,ocds-lcuori-KLgDwG-04-LP-IHT-2017-2/3,KLgDwG-04-LP-IHT-2017-2
ocds-lcuori-mrY1dr-CM-074-SEDS-2017-1,ocds-lcuori-mrY1dr-CM-074-SEDS-2017-1/4,mrY1dr-CM-074-SEDS-2017-1
ocds-lcuori-JLKbbr-STSS-184-2017-1,ocds-lcuori-JLKbbr-STSS-184-2017-1/3,JLKbbr-STSS-184-2017-1
ocds-lcuori-PGJALo-CM-ENEE-H-977-2017-1,ocds-lcuori-PGJALo-CM-ENEE-H-977-2017-1/3,PGJALo-CM-ENEE-H-977-2017-1
ocds-lcuori-XRbOkr-CS-CSJ-2017-00324-1,ocds-lcuori-XRbOkr-CS-CSJ-2017-00324-1/3,XRbOkr-CS-CSJ-2017-00324-1
ocds-lcuori-mrY1dr-CM-075-SEDS-2017-1,ocds-lcuori-mrY1dr-CM-075-SEDS-2017-1/4,mrY1dr-CM-075-SEDS-2017-1
ocds-lcuori-Zr5B9L-C-0093-2017-PE-0070-2017-1,ocds-lcuori-Zr5B9L-C-0093-2017-PE-0070-2017-1/3,Zr5B9L-C-0093-2017-PE-0070-2017-1
ocds-lcuori-0rwYG8-SOLPED-20001810-1,ocds-lcuori-0rwYG8-SOLPED-20001810-1/3,0rwYG8-SOLPED-20001810-1
ocds-lcuori-mGEvMR-COT. 48-2017-1,ocds-lcuori-mGEvMR-COT. 48-2017-1/3,mGEvMR-COT. 48-2017-1
ocds-lcuori-DL9JqG-CM-0079-C4-EMC2017-1,ocds-lcuori-DL9JqG-CM-0079-C4-EMC2017-1/3,DL9JqG-CM-0079-C4-EMC2017-1
ocds-lcuori-grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-84-2017-1,ocds-lcuori-grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-84-2017-1/3,grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-84-2017-1
ocds-lcuori-mrY67L-3309-2017RSGD-1,ocds-lcuori-mrY67L-3309-2017RSGD-1/3,mrY67L-3309-2017RSGD-1
ocds-lcuori-Zr5B9L-C-0096-2017-PE-0073-2017-1,ocds-lcuori-Zr5B9L-C-0096-2017-PE-0073-2017-1/3,Zr5B9L-C-0096-2017-PE-0073-2017-1
ocds-lcuori-PGJALo-CM-ENEE-T-460-2017-1,ocds-lcuori-PGJALo-CM-ENEE-T-460-2017-1/3,PGJALo-CM-ENEE-T-460-2017-1
ocds-lcuori-XRbOkr-CS-CSJ-2017-0885-1,ocds-lcuori-XRbOkr-CS-CSJ-2017-0885-1/4,XRbOkr-CS-CSJ-2017-0885-1
ocds-lcuori-PR8BAL-006-2017-1,ocds-lcuori-PR8BAL-006-2017-1/4,PR8BAL-006-2017-1
ocds-lcuori-WRzw3r-CM-150-2017-1,ocds-lcuori-WRzw3r-CM-150-2017-1/3,WRzw3r-CM-150-2017-1
ocds-lcuori-XRbOkr-CS-CSJ-2017-1049-1,ocds-lcuori-XRbOkr-CS-CSJ-2017-1049-1/3,XRbOkr-CS-CSJ-2017-1049-1
ocds-lcuori-1Ra0dG-PC-CONV-FF-007-2017-1,ocds-lcuori-1Ra0dG-PC-CONV-FF-007-2017-1/3,1Ra0dG-PC-CONV-FF-007-2017-1
ocds-lcuori-jRDA5r-SOLICITUD 208-1,ocds-lcuori-jRDA5r-SOLICITUD 208-1/4,jRDA5r-SOLICITUD 208-1
ocds-lcuori-mGEvMR-COT. 29-2017-1,ocds-lcuori-mGEvMR-COT. 29-2017-1/3,mGEvMR-COT. 29-2017-1
ocds-lcuori-mrY1dr-CM-076-SEDS-2017-1,ocds-lcuori-mrY1dr-CM-076-SEDS-2017-1/3,mrY1dr-CM-076-SEDS-2017-1
ocds-lcuori-Zr5B9L-C-0097-2017-PE-0074-2017-1,ocds-lcuori-Zr5B9L-C-0097-2017-PE-0074-2017-1/3,Zr5B9L-C-0097-2017-PE-0074-2017-1
ocds-lcuori-PLeQ0L-CM-MEP-1047-17-1,ocds-lcuori-PLeQ0L-CM-MEP-1047-17-1/4,PLeQ0L-CM-MEP-1047-17-1
ocds-lcuori-2LmA7L-CP-UAP-ATN-15390-016-2017-1,ocds-lcuori-2LmA7L-CP-UAP-ATN-15390-016-2017-1/3,2LmA7L-CP-UAP-ATN-15390-016-2017-1
ocds-lcuori-KLg9wR-184-17-1,ocds-lcuori-KLg9wR-184-17-1/3,KLg9wR-184-17-1
ocds-lcuori-ERpbkL-CM-169-UNAHVS-2017-1,ocds-lcuori-ERpbkL-CM-169-UNAHVS-2017-1/3,ERpbkL-CM-169-UNAHVS-2017-1
ocds-lcuori-PGJALo-CM-ENEE-H-278-2017-1,ocds-lcuori-PGJALo-CM-ENEE-H-278-2017-1/4,PGJALo-CM-ENEE-H-278-2017-1
ocds-lcuori-PR85r9-SOL-PED20001789-1,ocds-lcuori-PR85r9-SOL-PED20001789-1/3,PR85r9-SOL-PED20001789-1
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-121-2017-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-121-2017-1/4,ZGqbBR-AMPC-GAF-CM-121-2017-1
ocds-lcuori-XRbOkr-CS-CSJ-2017-0326-1,ocds-lcuori-XRbOkr-CS-CSJ-2017-0326-1/3,XRbOkr-CS-CSJ-2017-0326-1
ocds-lcuori-gGywVr-17-2017-1,ocds-lcuori-gGywVr-17-2017-1/3,gGywVr-17-2017-1
ocds-lcuori-2Lm85r-029-2017-SENASA-1,ocds-lcuori-2Lm85r-029-2017-SENASA-1/3,2Lm85r-029-2017-SENASA-1
ocds-lcuori-orvwnL-CM-127-INP-2017-1,ocds-lcuori-orvwnL-CM-127-INP-2017-1/3,orvwnL-CM-127-INP-2017-1
ocds-lcuori-NrdVGA-CM-466-SEDUC-2017-1,ocds-lcuori-NrdVGA-CM-466-SEDUC-2017-1/4,NrdVGA-CM-466-SEDUC-2017-1
ocds-lcuori-2LmA7L-CP-UAP-ATN-14590-015-2017-1,ocds-lcuori-2LmA7L-CP-UAP-ATN-14590-015-2017-1/3,2LmA7L-CP-UAP-ATN-14590-015-2017-1
ocds-lcuori-ERpWgG-SRE COTIZACION No.656-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.656-2017-1/3,ERpWgG-SRE COTIZACION No.656-2017-1
ocds-lcuori-8L47ar-CC-HSMO-009-2017-1,ocds-lcuori-8L47ar-CC-HSMO-009-2017-1/3,8L47ar-CC-HSMO-009-2017-1
ocds-lcuori-JLKbbr-STSS-144-2017-1,ocds-lcuori-JLKbbr-STSS-144-2017-1/4,JLKbbr-STSS-144-2017-1
ocds-lcuori-gGywVr-04-2017-1,ocds-lcuori-gGywVr-04-2017-1/3,gGywVr-04-2017-1
ocds-lcuori-MrM6zL-CM-CONEANFO-SE-023-2017-1,ocds-lcuori-MrM6zL-CM-CONEANFO-SE-023-2017-1/4,MrM6zL-CM-CONEANFO-SE-023-2017-1
ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-099-2017-1,ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-099-2017-1/3,7G3JQL-CM-CONEANFO-UPP-SEDIS-099-2017-1
