ocid,id,contracts/0/id,contracts/0/guarantees/0/id,contracts/0/guarantees/0/guaranteeType,contracts/0/guarantees/0/guarantor/id,contracts/0/guarantees/0/guarantor/name
ocds-lcuori-wrVn3r-CC69-HSI-2016-1,ocds-lcuori-wrVn3r-CC69-HSI-2016-1/3,wrVn3r-69-16,wrVn3r-69-16,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-wrVn3r-CC70-HSI-2016-1,ocds-lcuori-wrVn3r-CC70-HSI-2016-1/3,wrVn3r-70-16,wrVn3r-70-16,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-wrVn3r-CC71-HSI-2016-1,ocds-lcuori-wrVn3r-CC71-HSI-2016-1/3,wrVn3r-71-16,wrVn3r-71-16,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-MLQW8R-1207-2016-2,ocds-lcuori-MLQW8R-1207-2016-2/3,MLQW8R-1207-2016,MLQW8R-1207-2016,check,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-orvkNL-LPN No.20-2016-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.20-2016-SEAF-UNAH-2/3,orvkNL-19-2017-SEAF-UNAH,orvkNL-19-2017-SEAF-UNAH,suretyBond,GNLPKrv,Compañía de Seguros Interamericana S.A.
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-04-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-04-2016-HO-OBRAS-2/3,PR8wNG-13-2016,PR8wNG-13-2016,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-05-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-05-2016-HO-OBRAS-2/3,PR8wNG-06-2016,PR8wNG-06-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7rBxpG-CDirecta No.08-2016-2,ocds-lcuori-7rBxpG-CDirecta No.08-2016-2/3,7rBxpG-002-2017,7rBxpG-002-2017,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-06-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-06-2016-HO-OBRAS-2/3,PR8wNG-07-2016,PR8wNG-07-2016,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-07-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-07-2016-HO-OBRAS-2/3,PR8wNG-02-2016,PR8wNG-02-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-8L47Pr-LP-022-2016-2,ocds-lcuori-8L47Pr-LP-022-2016-2/3,8L47Pr-179-2016,8L47Pr-179-2016,check,GoLj6LM,Banco Mercantil S.A.
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-10-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-10-2016-HO-OBRAS-2/3,PR8wNG-18-2016,PR8wNG-18-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-8L47Pr-LP-019-2016-2,ocds-lcuori-8L47Pr-LP-019-2016-2/3,8L47Pr-166-2016,8L47Pr-166-2016,check,GoLj6LM,Banco Mercantil S.A.
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-11-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-11-2016-HO-OBRAS-2/3,PR8wNG-05-2016,PR8wNG-05-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7rBxpG-LPública No.27-2016-2,ocds-lcuori-7rBxpG-LPública No.27-2016-2/3,7rBxpG-059-2017,7rBxpG-059-2017,suretyBond,GPR85r9,"DAVIVIENDA HONDURAS, S. A. "
ocds-lcuori-7rBxpG-LPública No.27-2016-2,ocds-lcuori-7rBxpG-LPública No.27-2016-2/3,7rBxpG-060-2017,7rBxpG-060-2017,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-jRDkVG-LP-017-2016-2,ocds-lcuori-jRDkVG-LP-017-2016-2/3,jRDkVG-LP-017-2016,jRDkVG-LP-017-2016,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-WRzdbL-LP-019-2016-HT-2,ocds-lcuori-WRzdbL-LP-019-2016-HT-2/3,WRzdbL-053-2016-HT,WRzdbL-053-2016-HT,check,GZGqwr0,Banco HSBC Honduras S.A 
ocds-lcuori-MrMPYR-LPN-CNBS-02-2016-2,ocds-lcuori-MrMPYR-LPN-CNBS-02-2016-2/3,MrMPYR-105,MrMPYR-105,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-MrMPYR-LPN-CNBS-02-2016-2,ocds-lcuori-MrMPYR-LPN-CNBS-02-2016-2/3,MrMPYR-CNBS-CSE-03/2017,MrMPYR-CNBS-CSE-03/2017,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-ZGqbBR-LPN N° 001-2016-2,ocds-lcuori-ZGqbBR-LPN N° 001-2016-2/3,ZGqbBR-S-N,ZGqbBR-S-N,suretyBond,G7GXMRV,Banco del País S.A.
ocds-lcuori-7GXMRV-LP-001-DGOP-OO.UU-2016-2,ocds-lcuori-7GXMRV-LP-001-DGOP-OO.UU-2016-2/3,7GXMRV-No.071-CO-DGOP-INSEP-2016,7GXMRV-No.071-CO-DGOP-INSEP-2016,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-MLQnAG-015-2016-HGS-2,ocds-lcuori-MLQnAG-015-2016-HGS-2/3,MLQnAG-015-2016-HGS,MLQnAG-015-2016-HGS,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-JLKQxR-LP. 021-16-2,ocds-lcuori-JLKQxR-LP. 021-16-2/3,JLKQxR-3605,JLKQxR-3605,check,GoLj6LM,Banco Mercantil S.A.
ocds-lcuori-ZGqbBR-LPN N° 002-2016-2,ocds-lcuori-ZGqbBR-LPN N° 002-2016-2/3,ZGqbBR-SN,ZGqbBR-SN,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-12-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-12-2016-HO-OBRAS-2/3,PR8wNG-08-2016,PR8wNG-08-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-13-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-13-2016-HO-OBRAS-2/3,PR8wNG-19-2016,PR8wNG-19-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-0rw5YG-12-1-2016-2,ocds-lcuori-0rw5YG-12-1-2016-2/3,0rw5YG-12-1-2016,0rw5YG-12-1-2016,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-kG1ger-Lpub 08-2016-2,ocds-lcuori-kG1ger-Lpub 08-2016-2/3,kG1ger-05-2017,kG1ger-05-2017,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-15-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-15-2016-HO-OBRAS-2/3,PR8wNG-15-2016,PR8wNG-15-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-16-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-16-2016-HO-OBRAS-2/3,PR8wNG-10-2016,PR8wNG-10-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-17-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-17-2016-HO-OBRAS-2/3,PR8wNG-12-2016,PR8wNG-12-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-18-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-18-2016-HO-OBRAS-2/3,PR8wNG-03-2016,PR8wNG-03-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-20-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-20-2016-HO-OBRAS-2/3,PR8wNG-16-2016,PR8wNG-16-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-22-2016 2° Proceso-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-22-2016 2° Proceso-2/3,wrV3LP-57821,wrV3LP-57821,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-24-2016 2° Proceso-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-24-2016 2° Proceso-2/3,wrV3LP-58000,wrV3LP-58000,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-orvkNL-LPN No.08-2016-2,ocds-lcuori-orvkNL-LPN No.08-2016-2/3,orvkNL-31-2016-SEAF-UNAH,orvkNL-31-2016-SEAF-UNAH,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-28-2016 2° Proceso-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-28-2016 2° Proceso-2/3,wrV3LP-57954,wrV3LP-57954,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-ERpaDr-LP30-16HEP-2,ocds-lcuori-ERpaDr-LP30-16HEP-2/3,ERpaDr-30-16,ERpaDr-30-16,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-WRzdbL-LP-032-2016-HT-2,ocds-lcuori-WRzdbL-LP-032-2016-HT-2/3,WRzdbL-099-2016,WRzdbL-099-2016,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-ERpaDr-LP39-16HEP-2,ocds-lcuori-ERpaDr-LP39-16HEP-2/3,ERpaDr-39-16,ERpaDr-39-16,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-MLQnAG-042-2016-HGS-2,ocds-lcuori-MLQnAG-042-2016-HGS-2/3,MLQnAG-042-2016-HGS2,MLQnAG-042-2016-HGS2,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-MLQnAG-041-2016-HGS-2,ocds-lcuori-MLQnAG-041-2016-HGS-2/3,MLQnAG-041-2016-HGS2,MLQnAG-041-2016-HGS2,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-7G3MNr-LPRI 202016-2,ocds-lcuori-7G3MNr-LPRI 202016-2/3,7G3MNr-LPRI 202016,7G3MNr-LPRI 202016,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-7G3MNr-LPRI 212016-2,ocds-lcuori-7G3MNr-LPRI 212016-2/3,7G3MNr-LPRI 212016,7G3MNr-LPRI 212016,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-MLQnAG-046-2016-HGS-2,ocds-lcuori-MLQnAG-046-2016-HGS-2/3,MLQnAG-046-2016-HGS2,MLQnAG-046-2016-HGS2,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-25-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-25-2016-HO-OBRAS-2/3,PR8wNG-22-2016,PR8wNG-22-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-26-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-26-2016-HO-OBRAS-2/3,PR8wNG-23-2016,PR8wNG-23-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-yRl6pL-LPNS 01 SSIS PRAF BM 5603 2016-2,ocds-lcuori-yRl6pL-LPNS 01 SSIS PRAF BM 5603 2016-2/3,yRl6pL-05/SSIS/BM/B/5603/2016,yRl6pL-05/SSIS/BM/B/5603/2016,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-JLKQxR-LP.040-16-2,ocds-lcuori-JLKQxR-LP.040-16-2/3,JLKQxR-3669,JLKQxR-3669,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-WRzdbL-LP-033-2016-HT-2,ocds-lcuori-WRzdbL-LP-033-2016-HT-2/3,WRzdbL-100-2016,WRzdbL-100-2016,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-grxXEr-LP.032-16-2,ocds-lcuori-grxXEr-LP.032-16-2/3,grxXEr-2918,grxXEr-2918,check,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-ERpaDr-63-16-2,ocds-lcuori-ERpaDr-63-16-2/3,ERpaDr-63-16,ERpaDr-63-16,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-ERpaDr-63-16-2,ocds-lcuori-ERpaDr-63-16-2/3,ERpaDr-75-16,ERpaDr-75-16,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-7rBxpG-LPública No.08-2016-2,ocds-lcuori-7rBxpG-LPública No.08-2016-2/3,7rBxpG-60-2016,7rBxpG-60-2016,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-Zr57xG-CM-001-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-001-IMFFAA-2016-1/4,Zr57xG-CM-01-IMFFAA-2016,Zr57xG-CM-01-IMFFAA-2016,check,G7GXMRV,Banco del País S.A.
ocds-lcuori-mGEvMR-HPMM 164-2016-1,ocds-lcuori-mGEvMR-HPMM 164-2016-1/3,mGEvMR-HPMM 164-2016,mGEvMR-HPMM 164-2016,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-MLQW8R-03-2016-2,ocds-lcuori-MLQW8R-03-2016-2/3,MLQW8R-03-2016,MLQW8R-03-2016,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-7G3oBG-LP-027-2016-2,ocds-lcuori-7G3oBG-LP-027-2016-2/3,7G3oBG-LP-027-2016,7G3oBG-LP-027-2016,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7G3oBG-LP-028-2016-2,ocds-lcuori-7G3oBG-LP-028-2016-2/3,7G3oBG-LP-028-2016,7G3oBG-LP-028-2016,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-8L47Pr-L-P 010-2016-2,ocds-lcuori-8L47Pr-L-P 010-2016-2/3,8L47Pr-0096-2016,8L47Pr-0096-2016,check,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-kR2xaL-LPNo-ONCAE-CC-VA-003-2016-2,ocds-lcuori-kR2xaL-LPNo-ONCAE-CC-VA-003-2016-2/3,kR2xaL-LPNo-ONCAE-CC-VA-003-2016,kR2xaL-LPNo-ONCAE-CC-VA-003-2016,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-7rBxpG-LPública No.41-2016-2,ocds-lcuori-7rBxpG-LPública No.41-2016-2/3,7rBxpG-030-2017,7rBxpG-030-2017,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-kR0qDr-LPN-08-2016-2,ocds-lcuori-kR0qDr-LPN-08-2016-2/3,kR0qDr-No.02-2017,kR0qDr-No.02-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7rBxpG-LPública No.29-2016-2,ocds-lcuori-7rBxpG-LPública No.29-2016-2/3,7rBxpG-006-2017,7rBxpG-006-2017,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-grxXEr-L.P. 037-16-2,ocds-lcuori-grxXEr-L.P. 037-16-2/3,grxXEr-2926,grxXEr-2926,check,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-7rBxpG-LPública No.30-2016-2,ocds-lcuori-7rBxpG-LPública No.30-2016-2/3,7rBxpG-010-2017,7rBxpG-010-2017,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-Zr57xG-CM-005-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-005-IMFFAA-2016-1/4,Zr57xG-CM-IMFFAA-2016,Zr57xG-CM-IMFFAA-2016,check,G7GXMRV,Banco del País S.A.
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-64-2016-2°-PROCESO-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-64-2016-2°-PROCESO-2/3,wrV3LP-58454,wrV3LP-58454,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-gRNDyL-008-03-2016-2,ocds-lcuori-gRNDyL-008-03-2016-2/3,gRNDyL-009-03-2016,gRNDyL-009-03-2016,check,GkR05rP,Banco de Honduras S.A.
ocds-lcuori-gRNDyL-009-03-2016-2,ocds-lcuori-gRNDyL-009-03-2016-2/3,gRNDyL-010-03-2016,gRNDyL-010-03-2016,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-grxXEr-LP. 069-16-2,ocds-lcuori-grxXEr-LP. 069-16-2/3,grxXEr-3005,grxXEr-3005,check,GkR05rP,Banco de Honduras S.A.
ocds-lcuori-gRNDyL-010-03-2016-2,ocds-lcuori-gRNDyL-010-03-2016-2/3,gRNDyL-011-03-2016,gRNDyL-011-03-2016,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-114-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-114-2016-2/3,wrV3LP-59254,wrV3LP-59254,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-24-2016-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-24-2016-2/3,wrV3LP-59208,wrV3LP-59208,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-25-2016-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-25-2016-2/3,wrV3LP-59207,wrV3LP-59207,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-26-2016-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-26-2016-2/3,wrV3LP-59204,wrV3LP-59204,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-JLKQxR-LP. 023-16-2,ocds-lcuori-JLKQxR-LP. 023-16-2/3,JLKQxR-3611,JLKQxR-3611,check,GoLj6LM,Banco Mercantil S.A.
ocds-lcuori-grxXEr-LP. 015-16-2,ocds-lcuori-grxXEr-LP. 015-16-2/3,grxXEr-2889,grxXEr-2889,check,GoLj6LM,Banco Mercantil S.A.
ocds-lcuori-Zr5mWr-CPN No. 03-2016-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-CPN No. 03-2016-SEAPI-UNAH-2/3,Zr5mWr-CS-01-2017-SEAPI-UNAH,Zr5mWr-CS-01-2017-SEAPI-UNAH,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-gRNDyL-019-03-2016-2,ocds-lcuori-gRNDyL-019-03-2016-2/3,gRNDyL-028-03-2016,gRNDyL-028-03-2016,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-16-2016-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-16-2016-2/3,wrV3LP-58481,wrV3LP-58481,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-L00-003-DGOP-OO.HH.-2016-2,ocds-lcuori-7GXMRV-LP-L00-003-DGOP-OO.HH.-2016-2/3,7GXMRV-184-CO-DGOP-INSEP-2016,7GXMRV-184-CO-DGOP-INSEP-2016,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXmzR-LPN-004-2016 CCIVS -2,ocds-lcuori-7GXmzR-LPN-004-2016 CCIVS -2/3,7GXmzR-P4-017-2016 CCIVS,7GXmzR-P4-017-2016 CCIVS,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-MLQnAG-045-2016-HGS-2,ocds-lcuori-MLQnAG-045-2016-HGS-2/3,MLQnAG-045-2016-HGS2,MLQnAG-045-2016-HGS2,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-7GXmzR-LPN-006-2016 CCIVS -2,ocds-lcuori-7GXmzR-LPN-006-2016 CCIVS -2/3,7GXmzR-P2-019-2016 CCIVS ,7GXmzR-P2-019-2016 CCIVS ,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXmzR-LPN-007-2016 CCIVS -2,ocds-lcuori-7GXmzR-LPN-007-2016 CCIVS -2/3,7GXmzR-P4-020-2016 CCIVS ,7GXmzR-P4-020-2016 CCIVS ,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-7GXmzR-LPN-008-2016 CCIVS-2,ocds-lcuori-7GXmzR-LPN-008-2016 CCIVS-2/3,7GXmzR-P6-021-2016 CCIVS ,7GXmzR-P6-021-2016 CCIVS ,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXmzR-LP-002-2016 CCIVS -2,ocds-lcuori-7GXmzR-LP-002-2016 CCIVS -2/3,7GXmzR-P4-013-2016 CCIVS ,7GXmzR-P4-013-2016 CCIVS ,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXmzR-LP-003-2016 CCIVS -2,ocds-lcuori-7GXmzR-LP-003-2016 CCIVS -2/3,7GXmzR-P6-015-2016 CCIVS ,7GXmzR-P6-015-2016 CCIVS ,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-8L47Pr-COT. 077-2016-1,ocds-lcuori-8L47Pr-COT. 077-2016-1/3,8L47Pr-118-2016,8L47Pr-118-2016,check,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-orvkNL-LPN No.12-2016-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.12-2016-SEAF-UNAH-2/3,orvkNL-38-2016-SEAF-UNAH,orvkNL-38-2016-SEAF-UNAH,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-1Rax9G-CM-032-EPCPS-GA-2016-1,ocds-lcuori-1Rax9G-CM-032-EPCPS-GA-2016-1/3,1Rax9G-CM-032-EPCPS-GA-2016,1Rax9G-CM-032-EPCPS-GA-2016,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-ZGqbBR-LPN-GT-MPC-No. 05-2016-2,ocds-lcuori-ZGqbBR-LPN-GT-MPC-No. 05-2016-2/3,ZGqbBR-CLPN-MPC-002-2017,ZGqbBR-CLPN-MPC-002-2017,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-ZGqW9r-LPN-007-IPM-2016-2,ocds-lcuori-ZGqW9r-LPN-007-IPM-2016-2/3,ZGqW9r-LPN-007-IPM-2016,ZGqW9r-LPN-007-IPM-2016,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-MLQW8R-19-2016-2,ocds-lcuori-MLQW8R-19-2016-2/3,MLQW8R-1245,MLQW8R-1245,check,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-grxy3L-LP-014-2016-2,ocds-lcuori-grxy3L-LP-014-2016-2/3,grxy3L-LP-014-2016,grxy3L-LP-014-2016,check,GZGqwr0,Banco HSBC Honduras S.A 
ocds-lcuori-grxy3L-LP-012-2016-2,ocds-lcuori-grxy3L-LP-012-2016-2/3,grxy3L-LP-012-2016,grxy3L-LP-012-2016,check,G7GXMRV,Banco del País S.A.
ocds-lcuori-7rBxpG-BCH-T3042-10-1,ocds-lcuori-7rBxpG-BCH-T3042-10-1/3,7rBxpG-022-2016,7rBxpG-022-2016,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-yRlaDr-LP. 015-2016-2,ocds-lcuori-yRlaDr-LP. 015-2016-2/3,yRlaDr-047-16,yRlaDr-047-16,check,GorvDGM,Banco Hondureño del Café S.A.
ocds-lcuori-7rBxpG-BCH-T3043-11-1,ocds-lcuori-7rBxpG-BCH-T3043-11-1/3,7rBxpG-023-2016,7rBxpG-023-2016,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-yRlaDr-LP. 017-2016-2,ocds-lcuori-yRlaDr-LP. 017-2016-2/3,yRlaDr-042-16,yRlaDr-042-16,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-yRlaDr-LP. 018-2016-2,ocds-lcuori-yRlaDr-LP. 018-2016-2/3,yRlaDr-044-16,yRlaDr-044-16,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-yRlaDr-LP. 020-2016-2,ocds-lcuori-yRlaDr-LP. 020-2016-2/3,yRlaDr-048-16,yRlaDr-048-16,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-kR2qdG-LP-27-HRSC-2016-2,ocds-lcuori-kR2qdG-LP-27-HRSC-2016-2/3,kR2qdG-61,kR2qdG-61,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-Zr5mWr-LPN No. 06-2016-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-LPN No. 06-2016-SEAPI-UNAH-2/3,Zr5mWr-CC-10-2016-SEAPI-UNAH,Zr5mWr-CC-10-2016-SEAPI-UNAH,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-kR2qdG-LP-28-HRSC-2016-2,ocds-lcuori-kR2qdG-LP-28-HRSC-2016-2/3,kR2qdG-62,kR2qdG-62,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-MLQW8R-15-2016-2,ocds-lcuori-MLQW8R-15-2016-2/3,MLQW8R-1241,MLQW8R-1241,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-grxXEr-L.P. 040-16-2,ocds-lcuori-grxXEr-L.P. 040-16-2/3,grxXEr-2932,grxXEr-2932,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-7GXmzR-LP-004-2016 CCIVS -2,ocds-lcuori-7GXmzR-LP-004-2016 CCIVS -2/3,7GXmzR-P6-022-2016 CCIVS ,7GXmzR-P6-022-2016 CCIVS ,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-grxXEr-LP. 038-16-2,ocds-lcuori-grxXEr-LP. 038-16-2/3,grxXEr-2927,grxXEr-2927,check,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-grxXEr-LP. 042-16-2,ocds-lcuori-grxXEr-LP. 042-16-2/3,grxXEr-2936,grxXEr-2936,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-grxXEr-LP. 043-16-2,ocds-lcuori-grxXEr-LP. 043-16-2/3,grxXEr-2937,grxXEr-2937,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-orvkNL-LPN No.17-2016-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.17-2016-SEAF-UNAH-2/3,orvkNL-20-2017-SEAF-UNAH,orvkNL-20-2017-SEAF-UNAH,check,GvGZwRM,Banco Financiera Comercial S.A.
