ocid,id,tender/id,tender/participationFees/0/id,tender/participationFees/0/value/amount,tender/participationFees/0/type
ocds-lcuori-PR8wNG-IDECOAS PRONADERS COT 01 2016 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS COT 01 2016 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS COT 01 2016 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS COT 01 2016 HO OBRAS-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-203-AMDC-256-2016-2,ocds-lcuori-2LmqDL-LPrNO-203-AMDC-256-2016-2/3,2LmqDL-LPrNO-203-AMDC-256-2016-2,2LmqDL-LPrNO-203-AMDC-256-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-374-AMDC-452-2016-2,ocds-lcuori-2LmqDL-LPrNO-374-AMDC-452-2016-2/3,2LmqDL-LPrNO-374-AMDC-452-2016-2,2LmqDL-LPrNO-374-AMDC-452-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-247-AMDC-307-2016-2,ocds-lcuori-2LmqDL-LPrNO-247-AMDC-307-2016-2/3,2LmqDL-LPrNO-247-AMDC-307-2016-2,2LmqDL-LPrNO-247-AMDC-307-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-332-AMDC-406-2016-2,ocds-lcuori-2LmqDL-LPrNO-332-AMDC-406-2016-2/3,2LmqDL-LPrNO-332-AMDC-406-2016-2,2LmqDL-LPrNO-332-AMDC-406-2016-2,200.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-101-2016 2° PROCESO-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-101-2016 2° PROCESO-2/3,wrV3LP-LPR-IDECOAS-FHIS-101-2016 2° PROCESO-2,wrV3LP-LPR-IDECOAS-FHIS-101-2016 2° PROCESO-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-333-AMDC-407-2016-2,ocds-lcuori-2LmqDL-LPrNO-333-AMDC-407-2016-2/3,2LmqDL-LPrNO-333-AMDC-407-2016-2,2LmqDL-LPrNO-333-AMDC-407-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-335-AMDC-409-2016-2,ocds-lcuori-2LmqDL-LPrNO-335-AMDC-409-2016-2/3,2LmqDL-LPrNO-335-AMDC-409-2016-2,2LmqDL-LPrNO-335-AMDC-409-2016-2,200.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-102-2016 2° PROCESO-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-102-2016 2° PROCESO-2/3,wrV3LP-LPR-IDECOAS-FHIS-102-2016 2° PROCESO-2,wrV3LP-LPR-IDECOAS-FHIS-102-2016 2° PROCESO-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-336-AMDC-410-2016-2,ocds-lcuori-2LmqDL-LPrNO-336-AMDC-410-2016-2/3,2LmqDL-LPrNO-336-AMDC-410-2016-2,2LmqDL-LPrNO-336-AMDC-410-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-334-AMDC-408-2016-2,ocds-lcuori-2LmqDL-LPrNO-334-AMDC-408-2016-2/3,2LmqDL-LPrNO-334-AMDC-408-2016-2,2LmqDL-LPrNO-334-AMDC-408-2016-2,200.0,document
ocds-lcuori-2LmqDL-CPrNO-07-AMDC-222-2016-2,ocds-lcuori-2LmqDL-CPrNO-07-AMDC-222-2016-2/3,2LmqDL-CPrNO-07-AMDC-222-2016-2,2LmqDL-CPrNO-07-AMDC-222-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-338-AMDC-412-2016-2,ocds-lcuori-2LmqDL-LPrNO-338-AMDC-412-2016-2/3,2LmqDL-LPrNO-338-AMDC-412-2016-2,2LmqDL-LPrNO-338-AMDC-412-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-337-AMDC-411-2016-2,ocds-lcuori-2LmqDL-LPrNO-337-AMDC-411-2016-2/3,2LmqDL-LPrNO-337-AMDC-411-2016-2,2LmqDL-LPrNO-337-AMDC-411-2016-2,200.0,document
ocds-lcuori-2LmqDL-CPrNO-08-AMDC-223-2016-2,ocds-lcuori-2LmqDL-CPrNO-08-AMDC-223-2016-2/3,2LmqDL-CPrNO-08-AMDC-223-2016-2,2LmqDL-CPrNO-08-AMDC-223-2016-2,200.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-125-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-125-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-125-2016-2,wrV3LP-LPR-IDECOAS-FHIS-125-2016-2,300.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-131-2016-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-131-2016-2/3,mGE4eL-LPR-IDECOAS-FHIS-131-2016-2,mGE4eL-LPR-IDECOAS-FHIS-131-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-126-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-126-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-126-2016-2,wrV3LP-LPR-IDECOAS-FHIS-126-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-127-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-127-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-127-2016-2,wrV3LP-LPR-IDECOAS-FHIS-127-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-128-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-128-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-128-2016-2,wrV3LP-LPR-IDECOAS-FHIS-128-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-129-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-129-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-129-2016-2,wrV3LP-LPR-IDECOAS-FHIS-129-2016-2,300.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-132-2016-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-132-2016-2/3,mGE4eL-LPR-IDECOAS-FHIS-132-2016-2,mGE4eL-LPR-IDECOAS-FHIS-132-2016-2,300.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-133-2016-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-133-2016-2/3,mGE4eL-LPR-IDECOAS-FHIS-133-2016-2,mGE4eL-LPR-IDECOAS-FHIS-133-2016-2,300.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-134-2016-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-134-2016-2/3,mGE4eL-LPR-IDECOAS-FHIS-134-2016-2,mGE4eL-LPR-IDECOAS-FHIS-134-2016-2,300.0,document
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-31-2016-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-31-2016-2/3,wrV3LP-COT-IDECOAS-FHIS-31-2016-2,wrV3LP-COT-IDECOAS-FHIS-31-2016-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-102-AMDC-130-2016-2,ocds-lcuori-2LmqDL-LPrNO-102-AMDC-130-2016-2/3,2LmqDL-LPrNO-102-AMDC-130-2016-2,2LmqDL-LPrNO-102-AMDC-130-2016-2,200.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-135-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-135-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-135-2016-2,wrV3LP-LPR-IDECOAS-FHIS-135-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-136-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-136-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-136-2016-2,wrV3LP-LPR-IDECOAS-FHIS-136-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-137-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-137-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-137-2016-2,wrV3LP-LPR-IDECOAS-FHIS-137-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-138-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-138-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-138-2016-2,wrV3LP-LPR-IDECOAS-FHIS-138-2016-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-103-AMDC-131-2016-2,ocds-lcuori-2LmqDL-LPrNO-103-AMDC-131-2016-2/3,2LmqDL-LPrNO-103-AMDC-131-2016-2,2LmqDL-LPrNO-103-AMDC-131-2016-2,200.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-139-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-139-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-139-2016-2,wrV3LP-LPR-IDECOAS-FHIS-139-2016-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-174-AMDC-225-2016-2,ocds-lcuori-2LmqDL-LPrNO-174-AMDC-225-2016-2/3,2LmqDL-LPrNO-174-AMDC-225-2016-2,2LmqDL-LPrNO-174-AMDC-225-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-175-AMDC-226-2016-2,ocds-lcuori-2LmqDL-LPrNO-175-AMDC-226-2016-2/3,2LmqDL-LPrNO-175-AMDC-226-2016-2,2LmqDL-LPrNO-175-AMDC-226-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-176-AMDC-227-2016-2,ocds-lcuori-2LmqDL-LPrNO-176-AMDC-227-2016-2/3,2LmqDL-LPrNO-176-AMDC-227-2016-2,2LmqDL-LPrNO-176-AMDC-227-2016-2,200.0,document
ocds-lcuori-orvDGM-LPN-SANAA-DM-10-2016-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-10-2016-2/3,orvDGM-LPN-SANAA-DM-10-2016-2,orvDGM-LPN-SANAA-DM-10-2016-2,800.0,document
ocds-lcuori-0rwyzG-MSPS-GI-09-2016-2,ocds-lcuori-0rwyzG-MSPS-GI-09-2016-2/3,0rwyzG-MSPS-GI-09-2016-2,0rwyzG-MSPS-GI-09-2016-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-242-AMDC-301-2016-2,ocds-lcuori-2LmqDL-LPrNO-242-AMDC-301-2016-2/3,2LmqDL-LPrNO-242-AMDC-301-2016-2,2LmqDL-LPrNO-242-AMDC-301-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-243-AMDC-302-2016-2,ocds-lcuori-2LmqDL-LPrNO-243-AMDC-302-2016-2/3,2LmqDL-LPrNO-243-AMDC-302-2016-2,2LmqDL-LPrNO-243-AMDC-302-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-202-AMDC-255-2016-2,ocds-lcuori-2LmqDL-LPrNO-202-AMDC-255-2016-2/3,2LmqDL-LPrNO-202-AMDC-255-2016-2,2LmqDL-LPrNO-202-AMDC-255-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPuNBS-05-AMDC-107-2016-2,ocds-lcuori-2LmqDL-LPuNBS-05-AMDC-107-2016-2/3,2LmqDL-LPuNBS-05-AMDC-107-2016-2,2LmqDL-LPuNBS-05-AMDC-107-2016-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-201-AMDC-254-2016-2,ocds-lcuori-2LmqDL-LPrNO-201-AMDC-254-2016-2/3,2LmqDL-LPrNO-201-AMDC-254-2016-2,2LmqDL-LPrNO-201-AMDC-254-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-200-AMDC-253-2016-2,ocds-lcuori-2LmqDL-LPrNO-200-AMDC-253-2016-2/3,2LmqDL-LPrNO-200-AMDC-253-2016-2,2LmqDL-LPrNO-200-AMDC-253-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-199-AMDC-252-2016-2,ocds-lcuori-2LmqDL-LPrNO-199-AMDC-252-2016-2/3,2LmqDL-LPrNO-199-AMDC-252-2016-2,2LmqDL-LPrNO-199-AMDC-252-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPuNBS-04-AMDC-84-2016-2,ocds-lcuori-2LmqDL-LPuNBS-04-AMDC-84-2016-2/3,2LmqDL-LPuNBS-04-AMDC-84-2016-2,2LmqDL-LPuNBS-04-AMDC-84-2016-2,500.0,document
ocds-lcuori-2LmqDL-LPuNO-14-AMDC-216-2016-2,ocds-lcuori-2LmqDL-LPuNO-14-AMDC-216-2016-2/3,2LmqDL-LPuNO-14-AMDC-216-2016-2,2LmqDL-LPuNO-14-AMDC-216-2016-2,500.0,document
ocds-lcuori-2LmqDL-LPuNO-15-AMDC-217-2016-2,ocds-lcuori-2LmqDL-LPuNO-15-AMDC-217-2016-2/3,2LmqDL-LPuNO-15-AMDC-217-2016-2,2LmqDL-LPuNO-15-AMDC-217-2016-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-198-AMDC-251-2016-2,ocds-lcuori-2LmqDL-LPrNO-198-AMDC-251-2016-2/3,2LmqDL-LPrNO-198-AMDC-251-2016-2,2LmqDL-LPrNO-198-AMDC-251-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-204-AMDC-257-2016-2,ocds-lcuori-2LmqDL-LPrNO-204-AMDC-257-2016-2/3,2LmqDL-LPrNO-204-AMDC-257-2016-2,2LmqDL-LPrNO-204-AMDC-257-2016-2,200.0,document
ocds-lcuori-DL9YoL-LPN-004-2016-FAHM-2,ocds-lcuori-DL9YoL-LPN-004-2016-FAHM-2/3,DL9YoL-LPN-004-2016-FAHM-2,DL9YoL-LPN-004-2016-FAHM-2,500.0,document
ocds-lcuori-PR847R-ICF-GA-LPN-011-2016-2,ocds-lcuori-PR847R-ICF-GA-LPN-011-2016-2/3,PR847R-ICF-GA-LPN-011-2016-2,PR847R-ICF-GA-LPN-011-2016-2,500.0,document
ocds-lcuori-7G3Myr-LP-128-HSP-2016-2,ocds-lcuori-7G3Myr-LP-128-HSP-2016-2/3,7G3Myr-LP-128-HSP-2016-2,7G3Myr-LP-128-HSP-2016-2,550000.0,document
ocds-lcuori-2LmqDL-LPrNO-177-AMDC-228-2016-2,ocds-lcuori-2LmqDL-LPrNO-177-AMDC-228-2016-2/3,2LmqDL-LPrNO-177-AMDC-228-2016-2,2LmqDL-LPrNO-177-AMDC-228-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-178-AMDC-229-2016-2,ocds-lcuori-2LmqDL-LPrNO-178-AMDC-229-2016-2/3,2LmqDL-LPrNO-178-AMDC-229-2016-2,2LmqDL-LPrNO-178-AMDC-229-2016-2,200.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-07-2016 2° PROCESO-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-07-2016 2° PROCESO-2/3,wrV3LP-LPR-IDECOAS-FHIS-07-2016 2° PROCESO-2,wrV3LP-LPR-IDECOAS-FHIS-07-2016 2° PROCESO-2,300.0,document
ocds-lcuori-mGEMGM-SEFIN LPN-024-2016-2,ocds-lcuori-mGEMGM-SEFIN LPN-024-2016-2/3,mGEMGM-SEFIN LPN-024-2016-2,mGEMGM-SEFIN LPN-024-2016-2,200.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-10--2016 2° PROCESO-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-10--2016 2° PROCESO-2/3,wrV3LP-LPR-IDECOAS-FHIS-10--2016 2° PROCESO-2,wrV3LP-LPR-IDECOAS-FHIS-10--2016 2° PROCESO-2,300.0,document
ocds-lcuori-orvDGM-LPN-SANAA-DM-18-2016-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-18-2016-2/3,orvDGM-LPN-SANAA-DM-18-2016-2,orvDGM-LPN-SANAA-DM-18-2016-2,500.0,document
ocds-lcuori-2LmqDL-CPrNO-10-AMDC-340-2016-2,ocds-lcuori-2LmqDL-CPrNO-10-AMDC-340-2016-2/3,2LmqDL-CPrNO-10-AMDC-340-2016-2,2LmqDL-CPrNO-10-AMDC-340-2016-2,200.0,document
ocds-lcuori-vGZWNR-LPN-005-2016-2,ocds-lcuori-vGZWNR-LPN-005-2016-2/3,vGZWNR-LPN-005-2016-2,vGZWNR-LPN-005-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-17-2016 2° PROCESO-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-17-2016 2° PROCESO-2/3,wrV3LP-LPR-IDECOAS-FHIS-17-2016 2° PROCESO-2,wrV3LP-LPR-IDECOAS-FHIS-17-2016 2° PROCESO-2,300.0,document
ocds-lcuori-7rBxpG-LPublica No.34-2016-2,ocds-lcuori-7rBxpG-LPublica No.34-2016-2/3,7rBxpG-LPublica No.34-2016-2,7rBxpG-LPublica No.34-2016-2,1200.0,document
ocds-lcuori-7rBxpG-LPublica No.35-2016-2,ocds-lcuori-7rBxpG-LPublica No.35-2016-2/3,7rBxpG-LPublica No.35-2016-2,7rBxpG-LPublica No.35-2016-2,1200.0,document
ocds-lcuori-kG1ger-lpn 02-2016-2,ocds-lcuori-kG1ger-lpn 02-2016-2/3,kG1ger-lpn 02-2016-2,kG1ger-lpn 02-2016-2,1500.0,document
ocds-lcuori-kG1ger-lpn 04-2016-2,ocds-lcuori-kG1ger-lpn 04-2016-2/3,kG1ger-lpn 04-2016-2,kG1ger-lpn 04-2016-2,1500.0,document
ocds-lcuori-orvDGM-LPN-GRH-06-2016-2,ocds-lcuori-orvDGM-LPN-GRH-06-2016-2/3,orvDGM-LPN-GRH-06-2016-2,orvDGM-LPN-GRH-06-2016-2,500.0,document
ocds-lcuori-jRDA5r-Solicitud1847-2,ocds-lcuori-jRDA5r-Solicitud1847-2/3,jRDA5r-Solicitud1847-2,jRDA5r-Solicitud1847-2,736756.85,document
ocds-lcuori-7rBxpG-LPública No.40-2016-2,ocds-lcuori-7rBxpG-LPública No.40-2016-2/3,7rBxpG-LPública No.40-2016-2,7rBxpG-LPública No.40-2016-2,1200.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-108-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-108-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-108-2016-2,wrV3LP-LPR-IDECOAS-FHIS-108-2016-2,300.0,document
ocds-lcuori-7rBxpG-LPública No.31-2016-2,ocds-lcuori-7rBxpG-LPública No.31-2016-2/3,7rBxpG-LPública No.31-2016-2,7rBxpG-LPública No.31-2016-2,1200.0,document
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-29-2016-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-29-2016-2/3,wrV3LP-COT-IDECOAS-FHIS-29-2016-2,wrV3LP-COT-IDECOAS-FHIS-29-2016-2,300.0,document
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-28-2016-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-28-2016-2/3,mGE4eL-COT-IDECOAS-FHIS-28-2016-2,mGE4eL-COT-IDECOAS-FHIS-28-2016-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 30 2016 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 30 2016 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 30 2016 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 30 2016 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 31 2016 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 31 2016 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 31 2016 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 31 2016 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 32 2016 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 32 2016 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 32 2016 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 32 2016 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 33 2016 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 33 2016 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 33 2016 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 33 2016 HO OBRAS-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-50-AMDC-68-2016-2,ocds-lcuori-2LmqDL-LPrNO-50-AMDC-68-2016-2/3,2LmqDL-LPrNO-50-AMDC-68-2016-2,2LmqDL-LPrNO-50-AMDC-68-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-51-AMDC-69-2016-2,ocds-lcuori-2LmqDL-LPrNO-51-AMDC-69-2016-2/3,2LmqDL-LPrNO-51-AMDC-69-2016-2,2LmqDL-LPrNO-51-AMDC-69-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-53-AMDC-71-2016-2,ocds-lcuori-2LmqDL-LPrNO-53-AMDC-71-2016-2/3,2LmqDL-LPrNO-53-AMDC-71-2016-2,2LmqDL-LPrNO-53-AMDC-71-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-54-AMDC-72-2016-2,ocds-lcuori-2LmqDL-LPrNO-54-AMDC-72-2016-2/3,2LmqDL-LPrNO-54-AMDC-72-2016-2,2LmqDL-LPrNO-54-AMDC-72-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-135-AMDC-168-2016-2,ocds-lcuori-2LmqDL-LPrNO-135-AMDC-168-2016-2/3,2LmqDL-LPrNO-135-AMDC-168-2016-2,2LmqDL-LPrNO-135-AMDC-168-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNP-126-AMDC-159-2016-2,ocds-lcuori-2LmqDL-LPrNP-126-AMDC-159-2016-2/3,2LmqDL-LPrNP-126-AMDC-159-2016-2,2LmqDL-LPrNP-126-AMDC-159-2016-2,200.0,document
ocds-lcuori-PLeQ0L-Licitacion LPNS MEP 01-2016-2,ocds-lcuori-PLeQ0L-Licitacion LPNS MEP 01-2016-2/3,PLeQ0L-Licitacion LPNS MEP 01-2016-2,PLeQ0L-Licitacion LPNS MEP 01-2016-2,1500.0,document
ocds-lcuori-2LmqDL-LPrNO-136-AMDC-169-2016-2,ocds-lcuori-2LmqDL-LPrNO-136-AMDC-169-2016-2/3,2LmqDL-LPrNO-136-AMDC-169-2016-2,2LmqDL-LPrNO-136-AMDC-169-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-137-AMDC-170-2016-2,ocds-lcuori-2LmqDL-LPrNO-137-AMDC-170-2016-2/3,2LmqDL-LPrNO-137-AMDC-170-2016-2,2LmqDL-LPrNO-137-AMDC-170-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPuNO-13-AMDC-173-2016-2,ocds-lcuori-2LmqDL-LPuNO-13-AMDC-173-2016-2/3,2LmqDL-LPuNO-13-AMDC-173-2016-2,2LmqDL-LPuNO-13-AMDC-173-2016-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-61-AMDC-79-2016-2,ocds-lcuori-2LmqDL-LPrNO-61-AMDC-79-2016-2/3,2LmqDL-LPrNO-61-AMDC-79-2016-2,2LmqDL-LPrNO-61-AMDC-79-2016-2,200.0,document
ocds-lcuori-7G3Myr-LP-129-HSP-2016-2,ocds-lcuori-7G3Myr-LP-129-HSP-2016-2/3,7G3Myr-LP-129-HSP-2016-2,7G3Myr-LP-129-HSP-2016-2,549992.36,document
ocds-lcuori-2LmqDL-LPrNO-244-AMDC-303-2016-2,ocds-lcuori-2LmqDL-LPrNO-244-AMDC-303-2016-2/3,2LmqDL-LPrNO-244-AMDC-303-2016-2,2LmqDL-LPrNO-244-AMDC-303-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-248-AMDC-308-2016-2,ocds-lcuori-2LmqDL-LPrNO-248-AMDC-308-2016-2/3,2LmqDL-LPrNO-248-AMDC-308-2016-2,2LmqDL-LPrNO-248-AMDC-308-2016-2,200.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-52-2016 3ER PROCESO-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-52-2016 3ER PROCESO-2/3,wrV3LP-LPR-IDECOAS-FHIS-52-2016 3ER PROCESO-2,wrV3LP-LPR-IDECOAS-FHIS-52-2016 3ER PROCESO-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-246-AMDC-305-2016-2,ocds-lcuori-2LmqDL-LPrNO-246-AMDC-305-2016-2/3,2LmqDL-LPrNO-246-AMDC-305-2016-2,2LmqDL-LPrNO-246-AMDC-305-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-245-AMDC-304-2016-2,ocds-lcuori-2LmqDL-LPrNO-245-AMDC-304-2016-2/3,2LmqDL-LPrNO-245-AMDC-304-2016-2,2LmqDL-LPrNO-245-AMDC-304-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-306-AMDC-372-2016-2,ocds-lcuori-2LmqDL-LPrNO-306-AMDC-372-2016-2/3,2LmqDL-LPrNO-306-AMDC-372-2016-2,2LmqDL-LPrNO-306-AMDC-372-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-302-AMDC-368-2016-2,ocds-lcuori-2LmqDL-LPrNO-302-AMDC-368-2016-2/3,2LmqDL-LPrNO-302-AMDC-368-2016-2,2LmqDL-LPrNO-302-AMDC-368-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-301-AMDC-367-2016-2,ocds-lcuori-2LmqDL-LPrNO-301-AMDC-367-2016-2/3,2LmqDL-LPrNO-301-AMDC-367-2016-2,2LmqDL-LPrNO-301-AMDC-367-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-303-AMDC-369-2016-2,ocds-lcuori-2LmqDL-LPrNO-303-AMDC-369-2016-2/3,2LmqDL-LPrNO-303-AMDC-369-2016-2,2LmqDL-LPrNO-303-AMDC-369-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-304-AMDC-370-2016-2,ocds-lcuori-2LmqDL-LPrNO-304-AMDC-370-2016-2/3,2LmqDL-LPrNO-304-AMDC-370-2016-2,2LmqDL-LPrNO-304-AMDC-370-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-305-AMDC-371-2016-2,ocds-lcuori-2LmqDL-LPrNO-305-AMDC-371-2016-2/3,2LmqDL-LPrNO-305-AMDC-371-2016-2,2LmqDL-LPrNO-305-AMDC-371-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-300-AMDC-366-2016-2,ocds-lcuori-2LmqDL-LPrNO-300-AMDC-366-2016-2/3,2LmqDL-LPrNO-300-AMDC-366-2016-2,2LmqDL-LPrNO-300-AMDC-366-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-299-AMDC-365-2016-2,ocds-lcuori-2LmqDL-LPrNO-299-AMDC-365-2016-2/3,2LmqDL-LPrNO-299-AMDC-365-2016-2,2LmqDL-LPrNO-299-AMDC-365-2016-2,200.0,document
